region,date,confirm
Gauteng,2021-12-17,38
Kwazulu-Natal,2021-12-17,1
Limpopo,2021-12-17,7
Mpumalanga,2021-12-17,2
North-West,2021-12-17,0
Northern Cape,2021-12-17,0
Western Cape,2021-12-17,1
Eastern Cape,2021-12-18,1566
Free State,2021-12-18,1060
Gauteng,2021-12-18,3431
Kwazulu-Natal,2021-12-18,4203
Limpopo,2021-12-18,498
Mpumalanga,2021-12-18,622
North-West,2021-12-18,1294
Northern Cape,2021-12-18,447
Western Cape,2021-12-18,2959
Eastern Cape,2021-12-19,1301
Free State,2021-12-19,1104
Gauteng,2021-12-19,3582
Kwazulu-Natal,2021-12-19,4136
Limpopo,2021-12-19,573
Mpumalanga,2021-12-19,921
North-West,2021-12-19,662
Northern Cape,2021-12-19,330
Western Cape,2021-12-19,2852
Eastern Cape,2021-12-20,651
Free State,2021-12-20,404
Gauteng,2021-12-20,1907
Kwazulu-Natal,2021-12-20,2496
Limpopo,2021-12-20,256
Mpumalanga,2021-12-20,338
North-West,2021-12-20,549
Northern Cape,2021-12-20,283
Western Cape,2021-12-20,1630
Eastern Cape,2021-12-21,1442
Free State,2021-12-21,930
Gauteng,2021-12-21,3319
Kwazulu-Natal,2021-12-21,4011
Limpopo,2021-12-21,603
Mpumalanga,2021-12-21,562
North-West,2021-12-21,832
Northern Cape,2021-12-21,400
Western Cape,2021-12-21,3324
Eastern Cape,2021-12-22,2327
Free State,2021-12-22,1249
Gauteng,2021-12-22,3822
Kwazulu-Natal,2021-12-22,5414
Limpopo,2021-12-22,827
Mpumalanga,2021-12-22,1114
North-West,2021-12-22,1229
Northern Cape,2021-12-22,505
Western Cape,2021-12-22,4611
Eastern Cape,2021-12-23,2459
Free State,2021-12-23,1582
Gauteng,2021-12-23,4206
Kwazulu-Natal,2021-12-23,5241
Limpopo,2021-12-23,763
Mpumalanga,2021-12-23,836
North-West,2021-12-23,1073
Northern Cape,2021-12-23,400
Western Cape,2021-12-23,4597
Eastern Cape,2021-12-24,2102
Free State,2021-12-24,954
Gauteng,2021-12-24,3396
Kwazulu-Natal,2021-12-24,4830
Limpopo,2021-12-24,697
Mpumalanga,2021-12-24,755
North-West,2021-12-24,906
Northern Cape,2021-12-24,570
Western Cape,2021-12-24,4637
Eastern Cape,2021-12-25,1719
Free State,2021-12-25,759
Gauteng,2021-12-25,2769
Kwazulu-Natal,2021-12-25,3602
Limpopo,2021-12-25,487
Mpumalanga,2021-12-25,646
North-West,2021-12-25,585
Northern Cape,2021-12-25,511
Western Cape,2021-12-25,3749
Eastern Cape,2021-12-26,523
Free State,2021-12-26,273
Gauteng,2021-12-26,956
Kwazulu-Natal,2021-12-26,1459
Limpopo,2021-12-26,160
Mpumalanga,2021-12-26,225
North-West,2021-12-26,261
Northern Cape,2021-12-26,172
Western Cape,2021-12-26,1571
Eastern Cape,2021-12-27,523
Free State,2021-12-27,185
Gauteng,2021-12-27,841
Kwazulu-Natal,2021-12-27,1007
Limpopo,2021-12-27,132
Mpumalanga,2021-12-27,264
North-West,2021-12-27,120
Northern Cape,2021-12-27,66
Western Cape,2021-12-27,645
Eastern Cape,2021-12-28,791
Free State,2021-12-28,258
Gauteng,2021-12-28,1618
Kwazulu-Natal,2021-12-28,1990
Limpopo,2021-12-28,170
Mpumalanga,2021-12-28,191
North-West,2021-12-28,227
Northern Cape,2021-12-28,151
Western Cape,2021-12-28,1819
Eastern Cape,2021-12-29,943
Free State,2021-12-29,487
Gauteng,2021-12-29,1863
Kwazulu-Natal,2021-12-29,2522
Limpopo,2021-12-29,344
Mpumalanga,2021-12-29,365
North-West,2021-12-29,341
Northern Cape,2021-12-29,190
Western Cape,2021-12-29,1964
Eastern Cape,2021-12-30,1559
Free State,2021-12-30,675
Gauteng,2021-12-30,2249
Kwazulu-Natal,2021-12-30,3461
Limpopo,2021-12-30,405
Mpumalanga,2021-12-30,451
North-West,2021-12-30,505
Northern Cape,2021-12-30,343
Western Cape,2021-12-30,3331
Eastern Cape,2021-12-31,1414
