region,date,confirm
Lombardia,2020-11-14,8129
Marche,2020-11-14,779
Molise,2020-11-14,121
Piemonte,2020-11-14,4471
Puglia,2020-11-14,1741
Sardegna,2020-11-14,396
Sicilia,2020-11-14,1729
Toscana,2020-11-14,2420
Trentino-Alto Adige,2020-11-14,896
Trentino-Alto Adige,2020-11-14,0
Umbria,2020-11-14,579
Valle d'Aosta,2020-11-14,245
Veneto,2020-11-14,3578
Abruzzo,2020-11-15,469
Basilicata,2020-11-15,158
Calabria,2020-11-15,344
Campania,2020-11-15,3771
Emilia-Romagna,2020-11-15,2821
Friuli Venezia Giulia,2020-11-15,608
Lazio,2020-11-15,2612
Liguria,2020-11-15,822
Lombardia,2020-11-15,8060
Marche,2020-11-15,707
Molise,2020-11-15,85
Piemonte,2020-11-15,3682
Puglia,2020-11-15,905
Sardegna,2020-11-15,370
Sicilia,2020-11-15,1422
Toscana,2020-11-15,2653
Trentino-Alto Adige,2020-11-15,896
Trentino-Alto Adige,2020-11-15,0
Umbria,2020-11-15,657
Valle d'Aosta,2020-11-15,143
Veneto,2020-11-15,2792
Abruzzo,2020-11-16,641
Basilicata,2020-11-16,127
Calabria,2020-11-16,297
Campania,2020-11-16,4079
Emilia-Romagna,2020-11-16,2546
Friuli Venezia Giulia,2020-11-16,456
Lazio,2020-11-16,2407
Liguria,2020-11-16,365
Lombardia,2020-11-16,4128
Marche,2020-11-16,282
Molise,2020-11-16,126
Piemonte,2020-11-16,3476
Puglia,2020-11-16,1044
Sardegna,2020-11-16,411
Sicilia,2020-11-16,1461
Toscana,2020-11-16,2433
Trentino-Alto Adige,2020-11-16,725
Trentino-Alto Adige,2020-11-16,0
Umbria,2020-11-16,283
Valle d'Aosta,2020-11-16,99
Veneto,2020-11-16,1966
Abruzzo,2020-11-17,729
Basilicata,2020-11-17,269
Calabria,2020-11-17,680
Campania,2020-11-17,3019
Emilia-Romagna,2020-11-17,2219
Friuli Venezia Giulia,2020-11-17,536
Lazio,2020-11-17,2538
Liguria,2020-11-17,685
Lombardia,2020-11-17,8448
Marche,2020-11-17,357
Molise,2020-11-17,147
Piemonte,2020-11-17,2606
Puglia,2020-11-17,1234
Sardegna,2020-11-17,502
Sicilia,2020-11-17,1698
Toscana,2020-11-17,2361
Trentino-Alto Adige,2020-11-17,534
Trentino-Alto Adige,2020-11-17,0
Umbria,2020-11-17,351
Valle d'Aosta,2020-11-17,154
Veneto,2020-11-17,3124
Abruzzo,2020-11-18,641
Basilicata,2020-11-18,237
Calabria,2020-11-18,936
Campania,2020-11-18,3657
Emilia-Romagna,2020-11-18,2369
Friuli Venezia Giulia,2020-11-18,796
Lazio,2020-11-18,2866
Liguria,2020-11-18,775
Lombardia,2020-11-18,7633
Marche,2020-11-18,479
Molise,2020-11-18,98
Piemonte,2020-11-18,3281
Puglia,2020-11-18,1368
Sardegna,2020-11-18,422
Sicilia,2020-11-18,1837
Toscana,2020-11-18,2508
Trentino-Alto Adige,2020-11-18,817
Trentino-Alto Adige,2020-11-18,0
Umbria,2020-11-18,501
Valle d'Aosta,2020-11-18,87
Veneto,2020-11-18,2972
Abruzzo,2020-11-19,649
Basilicata,2020-11-19,271
Calabria,2020-11-19,506
Campania,2020-11-19,3334
Emilia-Romagna,2020-11-19,2160
Friuli Venezia Giulia,2020-11-19,1197
Lazio,2020-11-19,2697
Liguria,2020-11-19,792
Lombardia,2020-11-19,7453
Marche,2020-11-19,667
Molise,2020-11-19,154
Piemonte,2020-11-19,5349
Puglia,2020-11-19,1263
Sardegna,2020-11-19,479
Sicilia,2020-11-19,1871
Toscana,2020-11-19,1972
Trentino-Alto Adige,2020-11-19,962
Trentino-Alto Adige,2020-11-19,0
Umbria,2020-11-19,556
Valle d'Aosta,2020-11-19,91
Veneto,2020-11-19,3753
Abruzzo,2020-11-20,705
Basilicata,2020-11-20,219
Calabria,2020-11-20,515
Campania,2020-11-20,4226
Emilia-Romagna,2020-11-20,2530
Friuli Venezia Giulia,2020-11-20,1018
Lazio,2020-11-20,2667
Liguria,2020-11-20,761
Lombardia,2020-11-20,9221
Marche,2020-11-20,512
Molise,2020-11-20,139
Piemonte,2020-11-20,3861
Puglia,2020-11-20,1456
Sardegna,2020-11-20,581
Sicilia,2020-11-20,1634
Toscana,2020-11-20,2207
Trentino-Alto Adige,2020-11-20,970
Trentino-Alto Adige,2020-11-20,0
Umbria,2020-11-20,394
Valle d'Aosta,2020-11-20,155
Veneto,2020-11-20,3468
Abruzzo,2020-11-21,541
Basilicata,2020-11-21,260
Calabria,2020-11-21,425
Campania,2020-11-21,3554
Emilia-Romagna,2020-11-21,2720
Friuli Venezia Giulia,2020-11-21,1043
Lazio,2020-11-21,2658
Liguria,2020-11-21,761
Lombardia,2020-11-21,8853
Marche,2020-11-21,452
Molise,2020-11-21,157
Piemonte,2020-11-21,2896
Puglia,2020-11-21,1377
Sardegna,2020-11-21,511
Sicilia,2020-11-21,1838
Toscana,2020-11-21,1892
Trentino-Alto Adige,2020-11-21,760
Trentino-Alto Adige,2020-11-21,0
Umbria,2020-11-21,408
Valle d'Aosta,2020-11-21,91
Veneto,2020-11-21,3567
Abruzzo,2020-11-22,560
Basilicata,2020-11-22,208
Calabria,2020-11-22,444
Campania,2020-11-22,3217
Emilia-Romagna,2020-11-22,2665
Friuli Venezia Giulia,2020-11-22,675
Lazio,2020-11-22,2533
Liguria,2020-11-22,611
Lombardia,2020-11-22,5094
Marche,2020-11-22,529
Molise,2020-11-22,93
Piemonte,2020-11-22,2641
Puglia,2020-11-22,1327
Sardegna,2020-11-22,404
Sicilia,2020-11-22,1258
Toscana,2020-11-22,1929
Trentino-Alto Adige,2020-11-22,694
Trentino-Alto Adige,2020-11-22,0
Umbria,2020-11-22,400
Valle d'Aosta,2020-11-22,99
Veneto,2020-11-22,2956
Abruzzo,2020-11-23,640
Basilicata,2020-11-23,58
Calabria,2020-11-23,321
Campania,2020-11-23,2158
Emilia-Romagna,2020-11-23,2344
Friuli Venezia Giulia,2020-11-23,377
Lazio,2020-11-23,2341
Liguria,2020-11-23,285
Lombardia,2020-11-23,5289
Marche,2020-11-23,161
Molise,2020-11-23,91
Piemonte,2020-11-23,1730
Puglia,2020-11-23,980
Sardegna,2020-11-23,505
Sicilia,2020-11-23,1249
Toscana,2020-11-23,1323
Trentino-Alto Adige,2020-11-23,353
Trentino-Alto Adige,2020-11-23,0
Umbria,2020-11-23,105
Valle d'Aosta,2020-11-23,77
Veneto,2020-11-23,2540
Abruzzo,2020-11-24,534
Basilicata,2020-11-24,261
Calabria,2020-11-24,307
Campania,2020-11-24,1764
Emilia-Romagna,2020-11-24,2498
Friuli Venezia Giulia,2020-11-24,554
Lazio,2020-11-24,2509
Liguria,2020-11-24,509
Lombardia,2020-11-24,4886
Marche,2020-11-24,351
Molise,2020-11-24,71
Piemonte,2020-11-24,2070
Puglia,2020-11-24,1567
Sardegna,2020-11-24,290
Sicilia,2020-11-24,1306
Toscana,2020-11-24,962
Trentino-Alto Adige,2020-11-24,303
Trentino-Alto Adige,2020-11-24,0
Umbria,2020-11-24,218
Valle d'Aosta,2020-11-24,73
Veneto,2020-11-24,2194
Abruzzo,2020-11-25,623
Basilicata,2020-11-25,329
Calabria,2020-11-25,335
Campania,2020-11-25,2815
Emilia-Romagna,2020-11-25,2129
Friuli Venezia Giulia,2020-11-25,696
Lazio,2020-11-25,2102
Liguria,2020-11-25,460
Lombardia,2020-11-25,5173
Marche,2020-11-25,448
Molise,2020-11-25,106
Piemonte,2020-11-25,2878
Puglia,2020-11-25,1511
Sardegna,2020-11-25,351
Sicilia,2020-11-25,1317
Toscana,2020-11-25,986
Trentino-Alto Adige,2020-11-25,520
Trentino-Alto Adige,2020-11-25,0
Umbria,2020-11-25,386
Valle d'Aosta,2020-11-25,27
Veneto,2020-11-25,2660
Abruzzo,2020-11-26,570
Basilicata,2020-11-26,236
Calabria,2020-11-26,397
Campania,2020-11-26,3008
Emilia-Romagna,2020-11-26,2155
Friuli Venezia Giulia,2020-11-26,814
