region,date,confirm
Roraima,2021-08-24,26
Santa Catarina,2021-08-24,1960
São Paulo,2021-08-24,8349
Sergipe,2021-08-24,33
Tocantins,2021-08-24,338
Acre,2021-08-25,5
Alagoas,2021-08-25,374
Amapá,2021-08-25,27
Amazonas,2021-08-25,216
Bahia,2021-08-25,662
Ceará,2021-08-25,525
Distrito Federal,2021-08-25,739
Espirito Santo,2021-08-25,874
Goiás,2021-08-25,2457
Maranhão,2021-08-25,449
Mato Grosso,2021-08-25,1121
Mato Grosso do Sul,2021-08-25,390
Minas Gerais,2021-08-25,3925
Pará,2021-08-25,538
Paraíba,2021-08-25,96
Paraná,2021-08-25,1901
Pernambuco,2021-08-25,660
Piauí,2021-08-25,264
Rio de Janeiro,2021-08-25,4135
Rio Grande do Norte,2021-08-25,181
Rio Grande do Sul,2021-08-25,1269
Rondônia,2021-08-25,164
Roraima,2021-08-25,273
Santa Catarina,2021-08-25,1626
São Paulo,2021-08-25,6698
Sergipe,2021-08-25,56
Tocantins,2021-08-25,354
Acre,2021-08-26,32
Alagoas,2021-08-26,301
Amapá,2021-08-26,25
Amazonas,2021-08-26,177
Bahia,2021-08-26,1086
Ceará,2021-08-26,284
Distrito Federal,2021-08-26,546
Espirito Santo,2021-08-26,719
Goiás,2021-08-26,2273
Maranhão,2021-08-26,764
Mato Grosso,2021-08-26,965
Mato Grosso do Sul,2021-08-26,285
Minas Gerais,2021-08-26,4672
Pará,2021-08-26,426
Paraíba,2021-08-26,907
Paraná,2021-08-26,2339
Pernambuco,2021-08-26,527
Piauí,2021-08-26,257
Rio de Janeiro,2021-08-26,3543
Rio Grande do Norte,2021-08-26,108
Rio Grande do Sul,2021-08-26,1223
Rondônia,2021-08-26,166
Roraima,2021-08-26,67
Santa Catarina,2021-08-26,2000
São Paulo,2021-08-26,6836
Sergipe,2021-08-26,66
Tocantins,2021-08-26,329
Acre,2021-08-27,37
Alagoas,2021-08-27,232
Amapá,2021-08-27,25
Amazonas,2021-08-27,131
Bahia,2021-08-27,1018
Ceará,2021-08-27,862
Distrito Federal,2021-08-27,853
Espirito Santo,2021-08-27,912
Goiás,2021-08-27,2446
Maranhão,2021-08-27,394
Mato Grosso,2021-08-27,1027
Mato Grosso do Sul,2021-08-27,276
Minas Gerais,2021-08-27,2143
Pará,2021-08-27,450
Paraíba,2021-08-27,353
Paraná,2021-08-27,2293
Pernambuco,2021-08-27,486
Piauí,2021-08-27,195
Rio de Janeiro,2021-08-27,2450
Rio Grande do Norte,2021-08-27,157
Rio Grande do Sul,2021-08-27,1183
Rondônia,2021-08-27,99
Roraima,2021-08-27,201
Santa Catarina,2021-08-27,1563
São Paulo,2021-08-27,7635
Sergipe,2021-08-27,18
Tocantins,2021-08-27,317
Acre,2021-08-28,4
Alagoas,2021-08-28,229
Amapá,2021-08-28,17
Amazonas,2021-08-28,126
Bahia,2021-08-28,790
Ceará,2021-08-28,336
Distrito Federal,2021-08-28,571
Espirito Santo,2021-08-28,519
Goiás,2021-08-28,872
Maranhão,2021-08-28,184
Mato Grosso,2021-08-28,982
Mato Grosso do Sul,2021-08-28,279
Minas Gerais,2021-08-28,3248
Pará,2021-08-28,95
Paraíba,2021-08-28,384
Paraná,2021-08-28,1972
Pernambuco,2021-08-28,435
Piauí,2021-08-28,121
Rio de Janeiro,2021-08-28,2281
