region,date,confirm
Sucre,2021-06-30,293
Tolima,2021-06-30,381
Valle Del Cauca,2021-06-30,3919
Vaupes,2021-06-30,2
Vichada,2021-06-30,14
Amazonas,2021-07-01,5
Antioquia,2021-07-01,3527
Arauca,2021-07-01,52
Atlantico,2021-07-01,519
Bogota,2021-07-01,11548
Bolivar,2021-07-01,544
Boyaca,2021-07-01,610
Caldas,2021-07-01,381
Caqueta,2021-07-01,78
Casanare,2021-07-01,206
Cauca,2021-07-01,373
Cesar,2021-07-01,280
Choco,2021-07-01,84
Cordoba,2021-07-01,427
Cundinamarca,2021-07-01,1245
Guainia,2021-07-01,7
Guaviare,2021-07-01,10
Huila,2021-07-01,327
La Guajira,2021-07-01,34
Magdalena,2021-07-01,255
Meta,2021-07-01,362
Narino,2021-07-01,502
Norte De Santander,2021-07-01,370
Putumayo,2021-07-01,69
Quindio,2021-07-01,200
Risaralda,2021-07-01,309
"San Andres, Providencia Y Santa Catalina",2021-07-01,30
Santander,2021-07-01,1959
Sucre,2021-07-01,441
Tolima,2021-07-01,453
Valle Del Cauca,2021-07-01,3098
Vaupes,2021-07-01,1
Vichada,2021-07-01,9
Amazonas,2021-07-02,4
Antioquia,2021-07-02,4224
Arauca,2021-07-02,233
Atlantico,2021-07-02,689
Bogota,2021-07-02,8852
Bolivar,2021-07-02,906
Boyaca,2021-07-02,728
Caldas,2021-07-02,359
Caqueta,2021-07-02,39
Casanare,2021-07-02,226
Cauca,2021-07-02,404
Cesar,2021-07-02,317
Choco,2021-07-02,137
Cordoba,2021-07-02,521
Cundinamarca,2021-07-02,1673
Guainia,2021-07-02,20
Guaviare,2021-07-02,11
Huila,2021-07-02,461
La Guajira,2021-07-02,50
Magdalena,2021-07-02,174
Meta,2021-07-02,355
Narino,2021-07-02,776
Norte De Santander,2021-07-02,536
Putumayo,2021-07-02,52
Quindio,2021-07-02,255
Risaralda,2021-07-02,532
"San Andres, Providencia Y Santa Catalina",2021-07-02,53
Santander,2021-07-02,1764
Sucre,2021-07-02,555
Tolima,2021-07-02,366
Valle Del Cauca,2021-07-02,2726
Vaupes,2021-07-02,0
Vichada,2021-07-02,7
Amazonas,2021-07-03,0
Antioquia,2021-07-03,4000
Arauca,2021-07-03,224
Atlantico,2021-07-03,711
Bogota,2021-07-03,8172
Bolivar,2021-07-03,942
Boyaca,2021-07-03,593
Caldas,2021-07-03,529
Caqueta,2021-07-03,67
Casanare,2021-07-03,226
Cauca,2021-07-03,311
Cesar,2021-07-03,351
Choco,2021-07-03,98
Cordoba,2021-07-03,549
Cundinamarca,2021-07-03,1361
Guainia,2021-07-03,20
Guaviare,2021-07-03,51
Huila,2021-07-03,639
La Guajira,2021-07-03,80
Magdalena,2021-07-03,286
Meta,2021-07-03,818
Narino,2021-07-03,592
Norte De Santander,2021-07-03,589
Putumayo,2021-07-03,59
Quindio,2021-07-03,214
Risaralda,2021-07-03,455
"San Andres, Providencia Y Santa Catalina",2021-07-03,20
Santander,2021-07-03,1377
Sucre,2021-07-03,540
Tolima,2021-07-03,324
Valle Del Cauca,2021-07-03,2722
Vaupes,2021-07-03,1
Vichada,2021-07-03,7
Amazonas,2021-07-04,5
Antioquia,2021-07-04,2452
Arauca,2021-07-04,81
Atlantico,2021-07-04,734
Bogota,2021-07-04,6886
Bolivar,2021-07-04,1216
Boyaca,2021-07-04,713
Caldas,2021-07-04,351
Caqueta,2021-07-04,93
Casanare,2021-07-04,289
Cauca,2021-07-04,348
Cesar,2021-07-04,323
Choco,2021-07-04,98
Cordoba,2021-07-04,962
Cundinamarca,2021-07-04,2179
Guainia,2021-07-04,2
Guaviare,2021-07-04,49
Huila,2021-07-04,838
La Guajira,2021-07-04,125
Magdalena,2021-07-04,546
Meta,2021-07-04,1070
Narino,2021-07-04,520
Norte De Santander,2021-07-04,657
Putumayo,2021-07-04,59
Quindio,2021-07-04,237
Risaralda,2021-07-04,483
"San Andres, Providencia Y Santa Catalina",2021-07-04,15
Santander,2021-07-04,1201
Sucre,2021-07-04,517
Tolima,2021-07-04,1041
Valle Del Cauca,2021-07-04,2171
Vaupes,2021-07-04,0
Vichada,2021-07-04,4
Amazonas,2021-07-05,5
Antioquia,2021-07-05,2009
Arauca,2021-07-05,72
Atlantico,2021-07-05,570
Bogota,2021-07-05,6696
Bolivar,2021-07-05,1431
Boyaca,2021-07-05,678
Caldas,2021-07-05,690
Caqueta,2021-07-05,144
Casanare,2021-07-05,174
Cauca,2021-07-05,274
Cesar,2021-07-05,337
Choco,2021-07-05,84
Cordoba,2021-07-05,1112
Cundinamarca,2021-07-05,2473
Guainia,2021-07-05,3
Guaviare,2021-07-05,43
Huila,2021-07-05,597
La Guajira,2021-07-05,153
Magdalena,2021-07-05,470
Meta,2021-07-05,1054
Narino,2021-07-05,419
Norte De Santander,2021-07-05,585
Putumayo,2021-07-05,70
Quindio,2021-07-05,261
Risaralda,2021-07-05,609
"San Andres, Providencia Y Santa Catalina",2021-07-05,7
Santander,2021-07-05,1221
Sucre,2021-07-05,541
Tolima,2021-07-05,1230
Valle Del Cauca,2021-07-05,1345
Vaupes,2021-07-05,1
Vichada,2021-07-05,8
Amazonas,2021-07-06,6
Antioquia,2021-07-06,2458
Arauca,2021-07-06,58
Atlantico,2021-07-06,497
Bogota,2021-07-06,8495
Bolivar,2021-07-06,1288
Boyaca,2021-07-06,760
Caldas,2021-07-06,790
Caqueta,2021-07-06,125
Casanare,2021-07-06,181
Cauca,2021-07-06,202
Cesar,2021-07-06,175
Choco,2021-07-06,33
Cordoba,2021-07-06,1025
Cundinamarca,2021-07-06,1922
Guainia,2021-07-06,0
Guaviare,2021-07-06,6
Huila,2021-07-06,733
La Guajira,2021-07-06,79
Magdalena,2021-07-06,425
Meta,2021-07-06,805
Narino,2021-07-06,339
Norte De Santander,2021-07-06,377
Putumayo,2021-07-06,72
Quindio,2021-07-06,208
Risaralda,2021-07-06,616
"San Andres, Providencia Y Santa Catalina",2021-07-06,38
Santander,2021-07-06,1308
Sucre,2021-07-06,579
Tolima,2021-07-06,1441
Valle Del Cauca,2021-07-06,1677
Vaupes,2021-07-06,0
Vichada,2021-07-06,3
Amazonas,2021-07-07,9
Antioquia,2021-07-07,2695
Arauca,2021-07-07,78
Atlantico,2021-07-07,789
Bogota,2021-07-07,6809
Bolivar,2021-07-07,761
Boyaca,2021-07-07,929
Caldas,2021-07-07,332
Caqueta,2021-07-07,85
Casanare,2021-07-07,273
Cauca,2021-07-07,583
Cesar,2021-07-07,240
Choco,2021-07-07,86
Cordoba,2021-07-07,721
Cundinamarca,2021-07-07,1383
Guainia,2021-07-07,0
Guaviare,2021-07-07,56
Huila,2021-07-07,811
La Guajira,2021-07-07,109
Magdalena,2021-07-07,196
Meta,2021-07-07,536
Narino,2021-07-07,426
Norte De Santander,2021-07-07,429
Putumayo,2021-07-07,49
Quindio,2021-07-07,163
Risaralda,2021-07-07,347
"San Andres, Providencia Y Santa Catalina",2021-07-07,41
Santander,2021-07-07,1283
Sucre,2021-07-07,531
Tolima,2021-07-07,444
Valle Del Cauca,2021-07-07,3026
Vaupes,2021-07-07,7
Vichada,2021-07-07,2
Amazonas,2021-07-08,3
Antioquia,2021-07-08,3034
Arauca,2021-07-08,103
Atlantico,2021-07-08,591
Bogota,2021-07-08,5525
Bolivar,2021-07-08,1032
Boyaca,2021-07-08,664
Caldas,2021-07-08,380
Caqueta,2021-07-08,33
Casanare,2021-07-08,264
Cauca,2021-07-08,540
Cesar,2021-07-08,244
Choco,2021-07-08,82
Cordoba,2021-07-08,1045
Cundinamarca,2021-07-08,1725
Guainia,2021-07-08,2
Guaviare,2021-07-08,34
Huila,2021-07-08,595
La Guajira,2021-07-08,94
Magdalena,2021-07-08,232
Meta,2021-07-08,615
Narino,2021-07-08,455
Norte De Santander,2021-07-08,653
Putumayo,2021-07-08,36
Quindio,2021-07-08,228
Risaralda,2021-07-08,411
"San Andres, Providencia Y Santa Catalina",2021-07-08,14
Santander,2021-07-08,1093
Sucre,2021-07-08,439
Tolima,2021-07-08,739
Valle Del Cauca,2021-07-08,2365
Vaupes,2021-07-08,2
Vichada,2021-07-08,3
Amazonas,2021-07-09,5
Antioquia,2021-07-09,3902
Arauca,2021-07-09,45
Atlantico,2021-07-09,617
Bogota,2021-07-09,6458
Bolivar,2021-07-09,376
Boyaca,2021-07-09,499
Caldas,2021-07-09,388
Caqueta,2021-07-09,50
Casanare,2021-07-09,181
Cauca,2021-07-09,261
Cesar,2021-07-09,203
Choco,2021-07-09,34
Cordoba,2021-07-09,499
Cundinamarca,2021-07-09,1717
Guainia,2021-07-09,1
Guaviare,2021-07-09,41
Huila,2021-07-09,328
La Guajira,2021-07-09,27
Magdalena,2021-07-09,312
Meta,2021-07-09,328
Narino,2021-07-09,210
Norte De Santander,2021-07-09,298
Putumayo,2021-07-09,36
Quindio,2021-07-09,187
Risaralda,2021-07-09,261
"San Andres, Providencia Y Santa Catalina",2021-07-09,3
Santander,2021-07-09,1229
Sucre,2021-07-09,229
Tolima,2021-07-09,395
Valle Del Cauca,2021-07-09,2406
Vaupes,2021-07-09,0
Vichada,2021-07-09,10
Amazonas,2021-07-10,5
Antioquia,2021-07-10,2431
Arauca,2021-07-10,83
Atlantico,2021-07-10,591
Bogota,2021-07-10,7513
Bolivar,2021-07-10,386
Boyaca,2021-07-10,368
Caldas,2021-07-10,367
Caqueta,2021-07-10,65
Casanare,2021-07-10,148
Cauca,2021-07-10,351
Cesar,2021-07-10,264
Choco,2021-07-10,47
Cordoba,2021-07-10,447
Cundinamarca,2021-07-10,1223
Guainia,2021-07-10,4
Guaviare,2021-07-10,31
Huila,2021-07-10,565
La Guajira,2021-07-10,30
Magdalena,2021-07-10,315
Meta,2021-07-10,420
Narino,2021-07-10,268
Norte De Santander,2021-07-10,301
Putumayo,2021-07-10,53
Quindio,2021-07-10,200
Risaralda,2021-07-10,319
"San Andres, Providencia Y Santa Catalina",2021-07-10,5
Santander,2021-07-10,1220
Sucre,2021-07-10,239
Tolima,2021-07-10,389
Valle Del Cauca,2021-07-10,2265
Vaupes,2021-07-10,1
Vichada,2021-07-10,1
Amazonas,2021-07-11,10
Antioquia,2021-07-11,3531
Arauca,2021-07-11,51
Atlantico,2021-07-11,595
Bogota,2021-07-11,5237
Bolivar,2021-07-11,399
Boyaca,2021-07-11,336
Caldas,2021-07-11,358
Caqueta,2021-07-11,109
Casanare,2021-07-11,153
Cauca,2021-07-11,348
Cesar,2021-07-11,247
Choco,2021-07-11,96
