country,date,type,median,lower_90,upper_90,lower_50,upper_50
Mali,2020-07-13,estimate,0,0,0,0,0
Mali,2020-07-14,estimate,0,0,0,0,0
Mali,2020-07-15,estimate,0,0,0,0,0
Mali,2020-07-16,estimate,0,0,0,0,0
Mali,2020-07-17,estimate,0,0,0,0,0
Mali,2020-07-18,estimate,0,0,0,0,0
Mali,2020-07-19,estimate,0,0,0,0,0
Mali,2020-07-20,estimate,0,0,0,0,0
Mali,2020-07-21,estimate,0,0,0,0,0
Mali,2020-07-22,estimate,0,0,0,0,0
Mali,2020-07-23,estimate,0,0,0,0,0
Mali,2020-07-24,estimate,0,0,0,0,0
Mali,2020-07-25,estimate,0,0,0,0,0
Mali,2020-07-26,estimate,0,0,0,0,0
Mali,2020-07-27,estimate,0,0,0,0,0
Mali,2020-07-28,estimate,0,0,0,0,0
Mali,2020-07-29,estimate,0,0,0,0,0
Mali,2020-07-30,estimate based on partial data,0,0,0,0,0
Mali,2020-07-31,estimate based on partial data,0,0,0,0,0
Mali,2020-08-01,estimate based on partial data,0,0,0,0,0
Mali,2020-08-02,estimate based on partial data,0,0,0,0,0
Mali,2020-08-03,estimate based on partial data,0,0,0,0,0
Mali,2020-08-04,estimate based on partial data,0,0,0,0,0
Mali,2020-08-05,estimate based on partial data,0,0,0,0,0
Mali,2020-08-06,estimate based on partial data,0,0,0,0,0
Mali,2020-08-07,estimate based on partial data,0,0,0,0,0
Mali,2020-08-08,estimate based on partial data,0,0,0,0,0
Mali,2020-08-09,estimate based on partial data,0,0,0,0,0
Mali,2020-08-10,estimate based on partial data,0,0,0,0,0
Mali,2020-08-11,estimate based on partial data,0,0,0,0,0
Mali,2020-08-12,estimate based on partial data,0,0,0,0,0
Mali,2020-08-13,estimate based on partial data,0,0,0,0,0
Mali,2020-08-14,estimate based on partial data,0,0,0,0,0
Mali,2020-08-15,estimate based on partial data,0,0,0,0,0
Mali,2020-08-16,estimate based on partial data,0,0,0,0,0
Mali,2020-08-17,forecast,0,0,0,0,0
Mali,2020-08-18,forecast,0,0,0,0,0
Mali,2020-08-19,forecast,0,0,0,0,0
Mali,2020-08-20,forecast,0,0,0,0,0
Mali,2020-08-21,forecast,0,0,0,0,0
Mali,2020-08-22,forecast,0,0,0,0,0
Mali,2020-08-23,forecast,0,0,0,0,0
Mali,2020-08-24,forecast,0,0,0,0,0
Mali,2020-08-25,forecast,0,0,0,0,0
Mali,2020-08-26,forecast,0,0,0,0,0
Mali,2020-08-27,forecast,0,0,0,0,0
Mali,2020-08-28,forecast,0,0,0,0,0
Mali,2020-08-29,forecast,0,0,0,0,0
Mali,2020-08-30,forecast,0,0,0,0,0
Mauritania,2020-06-07,estimate,5,2,10,3,5
Mauritania,2020-06-08,estimate,5,1,10,2,5
Mauritania,2020-06-09,estimate,5,1,10,2,5
Mauritania,2020-06-10,estimate,5,1,9,3,6
Mauritania,2020-06-11,estimate,4,1,9,3,5
Mauritania,2020-06-12,estimate,4,1,9,3,5
Mauritania,2020-06-13,estimate,4,1,8,2,5
Mauritania,2020-06-14,estimate,4,1,8,2,5
Mauritania,2020-06-15,estimate,4,1,8,2,4
Mauritania,2020-06-16,estimate,4,1,7,2,4
Mauritania,2020-06-17,estimate,3,1,7,2,4
Mauritania,2020-06-18,estimate,3,1,7,2,4
Mauritania,2020-06-19,estimate,3,1,6,2,4
Mauritania,2020-06-20,estimate,3,1,6,2,3
Mauritania,2020-06-21,estimate,3,1,5,2,3
Mauritania,2020-06-22,estimate,2,1,5,1,3
Mauritania,2020-06-23,estimate,2,1,4,1,2
Mauritania,2020-06-24,estimate,2,1,4,1,2
Mauritania,2020-06-25,estimate,2,0,3,1,2
Mauritania,2020-06-26,estimate,2,1,3,1,2
Mauritania,2020-06-27,estimate,1,0,3,1,2
Mauritania,2020-06-28,estimate,1,0,2,1,1
Mauritania,2020-06-29,estimate,1,0,2,1,1
Mauritania,2020-06-30,estimate,1,0,2,1,1
Mauritania,2020-07-01,estimate,1,0,2,0,1
Mauritania,2020-07-02,estimate,1,0,2,0,1
Mauritania,2020-07-03,estimate,1,0,1,0,1
Mauritania,2020-07-04,estimate,1,0,1,0,1
Mauritania,2020-07-05,estimate,0,0,1,0,1
Mauritania,2020-07-06,estimate,0,0,1,0,1
Mauritania,2020-07-07,estimate,0,0,1,0,0
Mauritania,2020-07-08,estimate,0,0,1,0,0
Mauritania,2020-07-09,estimate,0,0,1,0,0
Mauritania,2020-07-10,estimate,0,0,1,0,0
Mauritania,2020-07-11,estimate,0,0,1,0,0
Mauritania,2020-07-12,estimate,0,0,0,0,0
Mauritania,2020-07-13,estimate,0,0,0,0,0
Mauritania,2020-07-14,estimate,0,0,0,0,0
Mauritania,2020-07-15,estimate,0,0,0,0,0
Mauritania,2020-07-16,estimate,0,0,0,0,0
Mauritania,2020-07-17,estimate,0,0,0,0,0
Mauritania,2020-07-18,estimate,0,0,0,0,0
Mauritania,2020-07-19,estimate,0,0,0,0,0
Mauritania,2020-07-20,estimate,0,0,0,0,0
Mauritania,2020-07-21,estimate,0,0,0,0,0
Mauritania,2020-07-22,estimate,0,0,0,0,0
Mauritania,2020-07-23,estimate,0,0,0,0,0
Mauritania,2020-07-24,estimate,0,0,0,0,0
Mauritania,2020-07-25,estimate,0,0,0,0,0
Mauritania,2020-07-26,estimate,0,0,0,0,0
Mauritania,2020-07-27,estimate,0,0,0,0,0
Mauritania,2020-07-28,estimate,0,0,0,0,0
Mauritania,2020-07-29,estimate,0,0,0,0,0
Mauritania,2020-07-30,estimate based on partial data,0,0,0,0,0
Mauritania,2020-07-31,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-01,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-02,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-03,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-04,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-05,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-06,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-07,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-08,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-09,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-10,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-11,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-12,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-13,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-14,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-15,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-16,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-17,forecast,0,0,0,0,0
Mauritania,2020-08-18,forecast,0,0,0,0,0
Mauritania,2020-08-19,forecast,0,0,0,0,0
Mauritania,2020-08-20,forecast,0,0,0,0,0
Mauritania,2020-08-21,forecast,0,0,0,0,0
Mauritania,2020-08-22,forecast,0,0,0,0,0
Mauritania,2020-08-23,forecast,0,0,0,0,0
Mauritania,2020-08-24,forecast,0,0,0,0,0
Mauritania,2020-08-25,forecast,0,0,0,0,0
Mauritania,2020-08-26,forecast,0,0,0,0,0
Mauritania,2020-08-27,forecast,0,0,0,0,0
Mauritania,2020-08-28,forecast,0,0,0,0,0
Mauritania,2020-08-29,forecast,0,0,0,0,0
Mauritania,2020-08-30,forecast,0,0,0,0,0
Mexico,2020-06-07,estimate,616,544,702,566,631
Mexico,2020-06-08,estimate,620,549,712,569,636
Mexico,2020-06-09,estimate,623,548,715,570,638
Mexico,2020-06-10,estimate,626,551,723,572,642
Mexico,2020-06-11,estimate,629,556,731,573,645
Mexico,2020-06-12,estimate,631,547,722,575,646
Mexico,2020-06-13,estimate,633,558,733,575,646
Mexico,2020-06-14,estimate,633,559,734,577,647
Mexico,2020-06-15,estimate,634,556,730,580,650
Mexico,2020-06-16,estimate,635,555,728,582,650
Mexico,2020-06-17,estimate,634,554,725,580,648
Mexico,2020-06-18,estimate,633,559,727,591,656
Mexico,2020-06-19,estimate,632,555,719,593,655
Mexico,2020-06-20,estimate,630,554,715,598,657
Mexico,2020-06-21,estimate,628,554,708,590,649
Mexico,2020-06-22,estimate,625,553,705,586,643
Mexico,2020-06-23,estimate,623,561,710,590,646
Mexico,2020-06-24,estimate,622,558,702,590,646
Mexico,2020-06-25,estimate,620,554,696,588,643
Mexico,2020-06-26,estimate,618,555,696,589,644
Mexico,2020-06-27,estimate,617,547,689,584,639
Mexico,2020-06-28,estimate,615,546,687,588,644
Mexico,2020-06-29,estimate,613,544,689,582,637
Mexico,2020-06-30,estimate,612,542,691,583,637
Mexico,2020-07-01,estimate,611,541,692,579,634
Mexico,2020-07-02,estimate,611,539,690,584,641
Mexico,2020-07-03,estimate,610,536,687,582,640
Mexico,2020-07-04,estimate,610,534,685,584,642
Mexico,2020-07-05,estimate,610,528,681,578,636
Mexico,2020-07-06,estimate,610,532,684,580,639
Mexico,2020-07-07,estimate,611,531,684,582,642
Mexico,2020-07-08,estimate,612,532,686,587,647
Mexico,2020-07-09,estimate,612,529,683,586,645
Mexico,2020-07-10,estimate,613,532,685,584,642
Mexico,2020-07-11,estimate,613,535,689,587,645
Mexico,2020-07-12,estimate,615,535,689,580,638
Mexico,2020-07-13,estimate,616,539,690,593,651
Mexico,2020-07-14,estimate,617,543,693,594,653
Mexico,2020-07-15,estimate,618,543,693,593,651
Mexico,2020-07-16,estimate,620,550,701,593,651
Mexico,2020-07-17,estimate,621,552,704,596,655
Mexico,2020-07-18,estimate,622,547,702,587,646
Mexico,2020-07-19,estimate,625,548,705,588,647
Mexico,2020-07-20,estimate,627,544,702,595,654
Mexico,2020-07-21,estimate,630,554,712,596,656
Mexico,2020-07-22,estimate,632,549,707,595,656
Mexico,2020-07-23,estimate,634,551,712,601,662
Mexico,2020-07-24,estimate,636,547,711,597,659
Mexico,2020-07-25,estimate,638,561,729,604,667
Mexico,2020-07-26,estimate,640,557,731,602,665
Mexico,2020-07-27,estimate,642,551,728,605,671
Mexico,2020-07-28,estimate,644,553,734,604,672
Mexico,2020-07-29,estimate,647,552,740,604,676
Mexico,2020-07-30,estimate based on partial data,649,549,744,599,675
Mexico,2020-07-31,estimate based on partial data,651,548,756,613,691
Mexico,2020-08-01,estimate based on partial data,654,547,767,610,694
Mexico,2020-08-02,estimate based on partial data,656,536,771,598,687
Mexico,2020-08-03,estimate based on partial data,659,535,784,597,693
Mexico,2020-08-04,estimate based on partial data,662,529,796,607,709
Mexico,2020-08-05,estimate based on partial data,665,516,809,598,707
Mexico,2020-08-06,estimate based on partial data,668,526,839,600,717
Mexico,2020-08-07,estimate based on partial data,671,511,852,602,725
Mexico,2020-08-08,estimate based on partial data,673,511,883,591,724
Mexico,2020-08-09,estimate based on partial data,674,476,882,589,731
Mexico,2020-08-10,estimate based on partial data,676,478,918,588,739
Mexico,2020-08-11,estimate based on partial data,679,445,924,578,739
Mexico,2020-08-12,estimate based on partial data,681,459,975,585,753
Mexico,2020-08-13,estimate based on partial data,682,436,990,574,752
Mexico,2020-08-14,estimate based on partial data,684,408,1002,570,756
Mexico,2020-08-15,estimate based on partial data,685,388,1022,566,765
Mexico,2020-08-16,estimate based on partial data,686,372,1057,561,771
Mexico,2020-08-17,forecast,688,358,1082,558,780
Mexico,2020-08-18,forecast,690,326,1094,529,763
Mexico,2020-08-19,forecast,692,305,1121,550,793
Mexico,2020-08-20,forecast,694,318,1180,542,796
Mexico,2020-08-21,forecast,697,282,1189,533,800
Mexico,2020-08-22,forecast,698,250,1203,534,812
Mexico,2020-08-23,forecast,699,237,1231,532,821
Mexico,2020-08-24,forecast,700,224,1267,527,826
Mexico,2020-08-25,forecast,702,217,1308,516,826
Mexico,2020-08-26,forecast,705,209,1347,480,801
Mexico,2020-08-27,forecast,707,166,1357,512,846
Mexico,2020-08-28,forecast,710,191,1429,467,812
Mexico,2020-08-29,forecast,712,143,1434,460,816
Mexico,2020-08-30,forecast,713,180,1521,450,819
Moldova,2020-06-07,estimate,9,7,11,7,9
Moldova,2020-06-08,estimate,9,7,11,8,9
Moldova,2020-06-09,estimate,9,7,11,7,9
Moldova,2020-06-10,estimate,9,7,11,7,9
Moldova,2020-06-11,estimate,9,7,11,7,9
Moldova,2020-06-12,estimate,9,7,10,8,9
Moldova,2020-06-13,estimate,9,7,10,7,9
Moldova,2020-06-14,estimate,9,7,10,8,9
Moldova,2020-06-15,estimate,9,7,10,7,9
Moldova,2020-06-16,estimate,8,7,10,7,9
Moldova,2020-06-17,estimate,8,7,10,8,9
Moldova,2020-06-18,estimate,8,7,10,7,9
Moldova,2020-06-19,estimate,8,7,10,8,9
Moldova,2020-06-20,estimate,8,7,10,8,9
Moldova,2020-06-21,estimate,8,7,10,7,9
Moldova,2020-06-22,estimate,8,7,10,7,9
Moldova,2020-06-23,estimate,8,6,10,7,9
Moldova,2020-06-24,estimate,8,6,9,7,9
Moldova,2020-06-25,estimate,8,6,9,7,9
Moldova,2020-06-26,estimate,8,6,9,7,8
Moldova,2020-06-27,estimate,8,6,9,7,8
Moldova,2020-06-28,estimate,8,6,9,7,8
Moldova,2020-06-29,estimate,8,6,9,7,8
Moldova,2020-06-30,estimate,8,6,9,7,8
Moldova,2020-07-01,estimate,8,6,9,7,8
Moldova,2020-07-02,estimate,8,6,9,7,8
Moldova,2020-07-03,estimate,8,6,9,7,8
Moldova,2020-07-04,estimate,7,6,9,7,8
Moldova,2020-07-05,estimate,7,6,9,7,8
Moldova,2020-07-06,estimate,7,6,9,7,8
Moldova,2020-07-07,estimate,7,6,9,7,8
Moldova,2020-07-08,estimate,7,6,9,7,8
Moldova,2020-07-09,estimate,7,6,9,7,8
Moldova,2020-07-10,estimate,7,6,9,7,8
Moldova,2020-07-11,estimate,7,6,9,7,8
Moldova,2020-07-12,estimate,7,6,9,7,8
Moldova,2020-07-13,estimate,7,6,9,7,8
Moldova,2020-07-14,estimate,7,6,9,7,8
Moldova,2020-07-15,estimate,7,6,9,7,8
Moldova,2020-07-16,estimate,7,6,9,7,8
Moldova,2020-07-17,estimate,7,6,9,7,8
Moldova,2020-07-18,estimate,7,6,9,7,8
Moldova,2020-07-19,estimate,7,6,9,7,8
Moldova,2020-07-20,estimate,7,6,9,7,8
Moldova,2020-07-21,estimate,7,6,9,7,8
Moldova,2020-07-22,estimate,8,6,9,7,8
Moldova,2020-07-23,estimate,8,6,9,7,8
Moldova,2020-07-24,estimate,8,6,9,7,8
Moldova,2020-07-25,estimate,8,6,9,7,8
Moldova,2020-07-26,estimate,8,6,9,7,8
Moldova,2020-07-27,estimate,8,6,9,7,8
Moldova,2020-07-28,estimate,8,6,10,7,8
Moldova,2020-07-29,estimate,8,6,10,7,8
Moldova,2020-07-30,estimate based on partial data,8,6,10,7,8
Moldova,2020-07-31,estimate based on partial data,8,6,10,7,9
Moldova,2020-08-01,estimate based on partial data,8,6,10,7,9
Moldova,2020-08-02,estimate based on partial data,8,6,10,7,9
Moldova,2020-08-03,estimate based on partial data,8,5,10,7,9
Moldova,2020-08-04,estimate based on partial data,8,6,11,7,9
Moldova,2020-08-05,estimate based on partial data,8,5,11,7,9
Moldova,2020-08-06,estimate based on partial data,8,5,11,7,9
Moldova,2020-08-07,estimate based on partial data,8,5,12,7,9
Moldova,2020-08-08,estimate based on partial data,8,5,12,7,9
Moldova,2020-08-09,estimate based on partial data,8,5,12,6,9
Moldova,2020-08-10,estimate based on partial data,8,4,13,6,9
Moldova,2020-08-11,estimate based on partial data,8,4,13,6,9
Moldova,2020-08-12,estimate based on partial data,8,4,14,6,9
Moldova,2020-08-13,estimate based on partial data,8,3,14,6,9
Moldova,2020-08-14,estimate based on partial data,8,3,14,6,9
Moldova,2020-08-15,estimate based on partial data,8,3,15,6,10
Moldova,2020-08-16,estimate based on partial data,8,2,16,6,10
Moldova,2020-08-17,forecast,8,2,16,5,10
Moldova,2020-08-18,forecast,8,2,17,5,10
Moldova,2020-08-19,forecast,8,2,18,5,10
Moldova,2020-08-20,forecast,9,1,18,5,10
Moldova,2020-08-21,forecast,9,1,19,5,10
Moldova,2020-08-22,forecast,9,1,20,5,10
Moldova,2020-08-23,forecast,9,1,21,4,10
Moldova,2020-08-24,forecast,9,1,22,4,10
Moldova,2020-08-25,forecast,9,1,23,4,10
Moldova,2020-08-26,forecast,9,1,24,4,10
Moldova,2020-08-27,forecast,9,1,25,4,10
Moldova,2020-08-28,forecast,9,0,26,4,10
Moldova,2020-08-29,forecast,9,0,27,4,10
Moldova,2020-08-30,forecast,9,0,28,4,10
Montenegro,2020-07-13,estimate,2,1,2,1,2
Montenegro,2020-07-14,estimate,2,1,2,1,2
Montenegro,2020-07-15,estimate,2,1,2,1,2
Montenegro,2020-07-16,estimate,2,1,2,1,2
Montenegro,2020-07-17,estimate,2,1,2,1,2
Montenegro,2020-07-18,estimate,2,1,2,1,2
Montenegro,2020-07-19,estimate,2,1,2,1,2
Montenegro,2020-07-20,estimate,2,1,2,1,2
Montenegro,2020-07-21,estimate,2,1,3,1,2
Montenegro,2020-07-22,estimate,2,1,3,1,2
Montenegro,2020-07-23,estimate,2,1,3,1,2
Montenegro,2020-07-24,estimate,2,1,3,1,2
Montenegro,2020-07-25,estimate,2,1,3,1,2
Montenegro,2020-07-26,estimate,2,1,3,1,2
Montenegro,2020-07-27,estimate,2,1,3,1,2
Montenegro,2020-07-28,estimate,2,1,3,1,2
Montenegro,2020-07-29,estimate,2,1,3,1,2
Montenegro,2020-07-30,estimate based on partial data,2,1,3,1,2
Montenegro,2020-07-31,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-01,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-02,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-03,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-04,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-05,estimate based on partial data,2,1,3,1,2
Montenegro,2020-08-06,estimate based on partial data,2,0,3,1,2
Montenegro,2020-08-07,estimate based on partial data,2,0,4,1,2
Montenegro,2020-08-08,estimate based on partial data,2,0,4,1,2
Montenegro,2020-08-09,estimate based on partial data,2,0,4,1,2
Montenegro,2020-08-10,estimate based on partial data,2,0,4,1,2
Montenegro,2020-08-11,estimate based on partial data,2,0,4,1,2
Montenegro,2020-08-12,estimate based on partial data,2,0,4,1,3
Montenegro,2020-08-13,estimate based on partial data,2,0,5,1,3
Montenegro,2020-08-14,estimate based on partial data,2,0,5,1,2
Montenegro,2020-08-15,estimate based on partial data,2,0,5,0,2
Montenegro,2020-08-16,estimate based on partial data,2,0,6,0,2
Montenegro,2020-08-17,forecast,2,0,6,0,2
Montenegro,2020-08-18,forecast,2,0,6,0,2
Montenegro,2020-08-19,forecast,2,0,7,0,2
Montenegro,2020-08-20,forecast,2,0,7,0,2
Montenegro,2020-08-21,forecast,2,0,8,0,2
Montenegro,2020-08-22,forecast,2,0,8,0,2
Montenegro,2020-08-23,forecast,2,0,9,0,2
Montenegro,2020-08-24,forecast,2,0,10,0,2
Montenegro,2020-08-25,forecast,2,0,10,0,2
Montenegro,2020-08-26,forecast,2,0,11,0,2
Montenegro,2020-08-27,forecast,2,0,12,0,2
Montenegro,2020-08-28,forecast,2,0,13,0,2
Montenegro,2020-08-29,forecast,2,0,14,0,2
Montenegro,2020-08-30,forecast,2,0,15,0,2
Morocco,2020-06-07,estimate,1,0,1,1,1
Morocco,2020-06-08,estimate,1,0,1,1,1
Morocco,2020-06-09,estimate,1,0,1,1,1
Morocco,2020-06-10,estimate,1,0,1,1,1
Morocco,2020-06-11,estimate,1,1,1,1,1
Morocco,2020-06-12,estimate,1,1,1,1,1
Morocco,2020-06-13,estimate,1,1,1,1,1
Morocco,2020-06-14,estimate,1,1,1,1,1
Morocco,2020-06-15,estimate,1,1,1,1,1
Morocco,2020-06-16,estimate,1,1,2,1,1
Morocco,2020-06-17,estimate,1,1,2,1,1
Morocco,2020-06-18,estimate,1,1,2,1,1
Morocco,2020-06-19,estimate,1,1,2,1,1
Morocco,2020-06-20,estimate,1,1,2,1,2
Morocco,2020-06-21,estimate,1,1,2,1,2
Morocco,2020-06-22,estimate,2,1,2,1,2
Morocco,2020-06-23,estimate,2,1,2,1,2
Morocco,2020-06-24,estimate,2,1,2,2,2
Morocco,2020-06-25,estimate,2,1,3,2,2
Morocco,2020-06-26,estimate,2,1,3,2,2
Morocco,2020-06-27,estimate,2,1,3,2,2
Morocco,2020-06-28,estimate,2,2,3,2,3
Morocco,2020-06-29,estimate,2,2,3,2,3
Morocco,2020-06-30,estimate,3,2,3,2,3
Morocco,2020-07-01,estimate,3,2,4,2,3
Morocco,2020-07-02,estimate,3,2,4,2,3
Morocco,2020-07-03,estimate,3,2,4,3,3
Morocco,2020-07-04,estimate,3,2,4,3,3
Morocco,2020-07-05,estimate,3,2,4,3,4
Morocco,2020-07-06,estimate,4,3,5,3,4
Morocco,2020-07-07,estimate,4,3,5,3,4
Morocco,2020-07-08,estimate,4,3,5,4,5
Morocco,2020-07-09,estimate,5,3,6,4,5
Morocco,2020-07-10,estimate,5,4,6,4,5
Morocco,2020-07-11,estimate,5,4,7,5,6
Morocco,2020-07-12,estimate,6,4,7,5,6
Morocco,2020-07-13,estimate,6,5,8,5,7
Morocco,2020-07-14,estimate,7,5,8,6,7
Morocco,2020-07-15,estimate,7,5,9,6,8
Morocco,2020-07-16,estimate,8,6,10,7,8
Morocco,2020-07-17,estimate,8,6,10,7,9
Morocco,2020-07-18,estimate,9,7,11,8,9
Morocco,2020-07-19,estimate,10,7,12,9,10
Morocco,2020-07-20,estimate,10,8,13,9,11
Morocco,2020-07-21,estimate,11,9,14,10,12
Morocco,2020-07-22,estimate,12,10,15,11,13
Morocco,2020-07-23,estimate,13,10,16,11,14
Morocco,2020-07-24,estimate,14,11,17,12,15
Morocco,2020-07-25,estimate,15,12,19,13,16
Morocco,2020-07-26,estimate,16,13,20,14,17
Morocco,2020-07-27,estimate,17,13,21,15,18
Morocco,2020-07-28,estimate,18,14,23,16,20
Morocco,2020-07-29,estimate,19,16,25,17,21
Morocco,2020-07-30,estimate based on partial data,21,17,26,18,22
Morocco,2020-07-31,estimate based on partial data,22,17,28,19,23
Morocco,2020-08-01,estimate based on partial data,24,18,30,21,26
Morocco,2020-08-02,estimate based on partial data,25,20,32,23,28
Morocco,2020-08-03,estimate based on partial data,27,20,35,24,30
Morocco,2020-08-04,estimate based on partial data,28,21,37,26,32
Morocco,2020-08-05,estimate based on partial data,30,20,40,27,34
Morocco,2020-08-06,estimate based on partial data,32,21,44,28,37
Morocco,2020-08-07,estimate based on partial data,34,22,49,30,40
Morocco,2020-08-08,estimate based on partial data,37,22,54,30,41
Morocco,2020-08-09,estimate based on partial data,39,21,59,31,45
Morocco,2020-08-10,estimate based on partial data,41,20,65,32,48
Morocco,2020-08-11,estimate based on partial data,44,19,73,31,50
Morocco,2020-08-12,estimate based on partial data,47,18,81,32,55
Morocco,2020-08-13,estimate based on partial data,50,15,89,34,60
Morocco,2020-08-14,estimate based on partial data,53,15,102,35,65
Morocco,2020-08-15,estimate based on partial data,57,11,111,36,71
Morocco,2020-08-16,estimate based on partial data,60,12,127,37,76
Morocco,2020-08-17,forecast,65,7,139,37,82
Morocco,2020-08-18,forecast,69,4,153,36,86
Morocco,2020-08-19,forecast,74,4,171,39,96
Morocco,2020-08-20,forecast,78,3,194,38,102
Morocco,2020-08-21,forecast,84,1,218,40,111
Morocco,2020-08-22,forecast,89,1,244,40,119
Morocco,2020-08-23,forecast,95,1,274,17,104
Morocco,2020-08-24,forecast,101,1,308,18,113
Morocco,2020-08-25,forecast,107,0,347,11,114
Morocco,2020-08-26,forecast,114,0,393,10,121
Morocco,2020-08-27,forecast,121,0,443,9,130
Morocco,2020-08-28,forecast,130,0,501,1,131
Morocco,2020-08-29,forecast,138,0,565,1,139
Morocco,2020-08-30,forecast,146,0,638,0,147
Mozambique,2020-06-09,estimate,0,0,0,0,0
Mozambique,2020-06-10,estimate,0,0,0,0,0
Mozambique,2020-06-11,estimate,0,0,0,0,0
Mozambique,2020-06-12,estimate,0,0,0,0,0
Mozambique,2020-06-13,estimate,0,0,0,0,0
Mozambique,2020-06-14,estimate,0,0,0,0,0
Mozambique,2020-06-15,estimate,0,0,0,0,0
Mozambique,2020-06-16,estimate,0,0,0,0,0
Mozambique,2020-06-17,estimate,0,0,0,0,0
Mozambique,2020-06-18,estimate,0,0,0,0,0
Mozambique,2020-06-19,estimate,0,0,0,0,0
Mozambique,2020-06-20,estimate,0,0,0,0,0
Mozambique,2020-06-21,estimate,0,0,0,0,0
Mozambique,2020-06-22,estimate,0,0,0,0,0
Mozambique,2020-06-23,estimate,0,0,0,0,0
Mozambique,2020-06-24,estimate,0,0,0,0,0
Mozambique,2020-06-25,estimate,0,0,0,0,0
Mozambique,2020-06-26,estimate,0,0,0,0,0
Mozambique,2020-06-27,estimate,0,0,0,0,0
Mozambique,2020-06-28,estimate,0,0,0,0,0
Mozambique,2020-06-29,estimate,0,0,0,0,0
Mozambique,2020-06-30,estimate,0,0,0,0,0
Mozambique,2020-07-01,estimate,0,0,0,0,0
Mozambique,2020-07-02,estimate,0,0,0,0,0
Mozambique,2020-07-03,estimate,0,0,0,0,0
Mozambique,2020-07-04,estimate,0,0,0,0,0
Mozambique,2020-07-05,estimate,0,0,0,0,0
Mozambique,2020-07-06,estimate,0,0,0,0,0
Mozambique,2020-07-07,estimate,0,0,0,0,0
Mozambique,2020-07-08,estimate,0,0,0,0,0
Mozambique,2020-07-09,estimate,0,0,0,0,0
Mozambique,2020-07-10,estimate,0,0,0,0,0
Mozambique,2020-07-11,estimate,0,0,0,0,0
Mozambique,2020-07-12,estimate,0,0,0,0,0
Mozambique,2020-07-13,estimate,0,0,0,0,0
Mozambique,2020-07-14,estimate,0,0,0,0,0
Mozambique,2020-07-15,estimate,0,0,1,0,0
Mozambique,2020-07-16,estimate,0,0,1,0,0
Mozambique,2020-07-17,estimate,0,0,1,0,0
Mozambique,2020-07-18,estimate,0,0,1,0,0
Mozambique,2020-07-19,estimate,0,0,1,0,0
Mozambique,2020-07-20,estimate,0,0,1,0,0
Mozambique,2020-07-21,estimate,0,0,1,0,0
Mozambique,2020-07-22,estimate,0,0,1,0,0
Mozambique,2020-07-23,estimate,0,0,1,0,0
Mozambique,2020-07-24,estimate,0,0,1,0,0
Mozambique,2020-07-25,estimate,0,0,1,0,0
Mozambique,2020-07-26,estimate,0,0,1,0,0
Mozambique,2020-07-27,estimate,0,0,1,0,0
Mozambique,2020-07-28,estimate,0,0,1,0,1
Mozambique,2020-07-29,estimate,0,0,1,0,1
Mozambique,2020-07-30,estimate based on partial data,0,0,1,0,1
Mozambique,2020-07-31,estimate based on partial data,0,0,1,0,1
Mozambique,2020-08-01,estimate based on partial data,1,0,1,0,1
Mozambique,2020-08-02,estimate based on partial data,1,0,1,0,1
Mozambique,2020-08-03,estimate based on partial data,1,0,1,0,1
Mozambique,2020-08-04,estimate based on partial data,1,0,1,0,1
Mozambique,2020-08-05,estimate based on partial data,1,0,1,0,1
Mozambique,2020-08-06,estimate based on partial data,1,0,2,0,1
Mozambique,2020-08-07,estimate based on partial data,1,0,2,0,1
Mozambique,2020-08-08,estimate based on partial data,1,0,2,0,1
Mozambique,2020-08-09,estimate based on partial data,1,0,2,0,1
Mozambique,2020-08-10,estimate based on partial data,1,0,3,0,1
Mozambique,2020-08-11,estimate based on partial data,1,0,3,0,1
Mozambique,2020-08-12,estimate based on partial data,1,0,3,0,1
Mozambique,2020-08-13,estimate based on partial data,1,0,4,0,1
Mozambique,2020-08-14,estimate based on partial data,1,0,4,0,1
Mozambique,2020-08-15,estimate based on partial data,1,0,5,0,1
