state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Texas,2021-10-29,,estimate,2942.5,4445.1,4692.2,309,1315.8,2184.2,3872.6,5975.2,13665.1
Texas,2021-10-30,,estimate,1963,2785.5,2798.7,166,878.8,1498,2497.4,3725.5,8271.8
Texas,2021-10-31,,estimate,1075.5,1523.3,1551.8,96.9,447.5,790,1392.4,2030.2,4556.1
Texas,2021-11-01,,estimate,3890,5716,6063.2,347.9,1679,2819.2,5144.6,7711.5,17181.2
Texas,2021-11-02,,estimate,3492,4896.2,4840.6,327.9,1545.8,2610.2,4507.2,6565.5,14173
Texas,2021-11-03,,estimate,2947,4142,4108.6,258.9,1270,2190.6,3834.2,5617.2,12344.3
Texas,2021-11-04,,estimate,2638,3848.5,4062.7,247.9,1169.8,1995.8,3402.8,5135,11545.4
Texas,2021-11-05,,estimate,2556,3773.8,3839.6,211.9,1129.8,1924.8,3383.8,5192.5,11273.3
Texas,2021-11-06,,estimate,1730,2437.9,2428.2,150.9,777,1297,2230.4,3339.8,7068
Texas,2021-11-07,,estimate,897,1337.6,1421,78,381.8,672.6,1199,1799.2,4017.1
Texas,2021-11-08,,estimate,3452.5,4990.1,5188.1,285.9,1530.8,2628,4533.8,6715,14706.1
Texas,2021-11-09,,estimate,2910.5,4078.4,4103.6,273,1268,2175.2,3777,5476,11859.5
Texas,2021-11-10,,estimate,2531.5,3637.6,3776.8,215.9,1083,1920,3248,4926.5,10616.7
Texas,2021-11-11,,estimate,2413,3449.9,3521.6,236.9,1070.2,1794.8,3114.4,4584,10144.8
Texas,2021-11-12,,estimate,2333,3475.2,3615.8,235,1056.5,1802.6,3088.4,4627.2,10335.1
Texas,2021-11-13,,estimate,1491,2132.8,2131.4,132,648,1140.2,1938.4,2916.8,6164.2
Texas,2021-11-14,,estimate,835,1218.7,1250.5,70.9,356,605,1099,1684.2,3685
Texas,2021-11-15,,estimate,3250,4554.8,4522.8,324.9,1500.5,2448,4087.8,6015.8,13466
Texas,2021-11-16,,estimate,2658,3804.8,3874.5,241,1158.5,2036.4,3387.2,5091,11711.3
Texas,2021-11-17,,estimate,2404,3436.5,3440.1,223.9,1038,1797.6,3087.4,4760,10158.1
Texas,2021-11-18,,estimate,2285.5,3239,3187.6,233.9,1030.8,1738.6,3005.2,4330.8,9412.8
Texas,2021-11-19,,estimate,2324,3366.5,3354.2,219.9,1069,1790,2994,4641.8,9910.5
Texas,2021-11-20,,estimate,1449,2076.2,2228.9,131,627.8,1087,1858.2,2754.2,6112
Texas,2021-11-21,,estimate,796.5,1169,1216.6,77.9,375.8,613,1042.4,1542.2,3419.5
Texas,2021-11-22,,estimate,2945.5,4330.7,4437.6,272,1271.2,2203.8,3906.8,5935,12906.3
Texas,2021-11-23,,estimate,2577.5,3828.2,4006.1,238.8,1127,1931.6,3439.8,5162,11378
Texas,2021-11-24,,estimate,2365,3456.1,3471.3,230,1059.8,1786.6,3137.6,4764.2,10246.3
Texas,2021-11-25,,estimate,2221,3238.6,3399.8,211.9,991.2,1653.8,2912.4,4297.5,9881.5
Texas,2021-11-26,,estimate,2327,3515.9,3785,201.9,1051.5,1752,3072,4718,10713.4
Texas,2021-11-27,,estimate,1505.5,2226.7,2314.9,125.9,666.8,1143.6,1948.8,2953,6742.3
Texas,2021-11-28,,estimate,871,1293.8,1390.8,79,383,648.6,1113.4,1728.5,3971
Texas,2021-11-29,,estimate,3279,4769.3,4871,279.9,1391.8,2465.2,4260,6543.2,14192.9
Texas,2021-11-30,,estimate,2970,4241.8,4195.8,283.9,1319.8,2258,3931.4,5755.2,12260
Texas,2021-12-01,,estimate,2672,3841.3,3838.9,282.8,1207,1994,3489.2,5229.5,11661.1
Texas,2021-12-02,,estimate,2743,3946.7,4038.3,246.9,1138,1975.8,3584.8,5285.5,11890.4
Texas,2021-12-03,,estimate,2829,4048.1,4183.8,307.9,1320.8,2134.6,3591.4,5388.2,12190.6
Texas,2021-12-04,,estimate,1890.5,2698.5,2675.6,157.9,853.8,1407.2,2440.4,3727.8,7996.1
Texas,2021-12-05,,estimate,1100,1560.1,1560.6,97.9,481.8,815.6,1407.4,2128,4556.3
Texas,2021-12-06,,estimate,4132,6035.6,6193.4,341,1868.2,3145.6,5434.2,8080.8,18140.9
Texas,2021-12-07,,estimate,3768.5,5513.5,5798.8,341.9,1669.2,2821.4,4862.8,7297.8,16278
Texas,2021-12-08,,estimate,3451,5200.4,5515.7,318.9,1545.8,2662.2,4516.8,6913.2,15599.5
Texas,2021-12-09,,estimate,3512,5139.3,5505.1,349.9,1564.8,2619.6,4587,6795.2,15306.8
Texas,2021-12-10,,estimate,3722,5426.6,5563.2,382.9,1721,2814,4830.2,7226,16545.3
Texas,2021-12-11,,estimate,2630,3731.5,3788.5,243,1161.5,1992.6,3403.8,5015.5,10996.8
Texas,2021-12-12,,estimate,1555,2210.8,2287.2,150,719,1177.6,2023.2,2944,6488.6
Texas,2021-12-13,,estimate,5977.5,8595.1,8740.7,557,2699.5,4509.2,7842.6,11426,24847.1
Texas,2021-12-14,,estimate,5582.5,8045.8,8181.3,506,2405.8,4106.6,7315.8,10929.2,23751.2
Texas,2021-12-15,,estimate,5263.5,7669.1,7823.1,475.9,2297.5,3964,7061,10399.2,22762.3
Texas,2021-12-16,,estimate,5351,7936.9,8571.6,464.8,2341,4036.8,6968.4,10452,24881.2
Texas,2021-12-17,,estimate,6075,8687.8,8887.8,583.9,2720,4564.2,7901.4,11759.5,25588.9
Texas,2021-12-18,,estimate,4001.5,6042.5,6532.9,343.8,1724,2989,5335.8,8028.5,18510
Texas,2021-12-19,,estimate,2390.5,3554.4,3657,209,1103.5,1807,3134,4797,10775.4
Texas,2021-12-20,,estimate,9965,14403.3,14976.3,930.8,4344.8,7638.8,13169.2,19509,41924.6
Texas,2021-12-21,,estimate,9459.5,13648.5,13927.8,852.6,4107.5,6977,12461,18430,40622.2
Texas,2021-12-22,,estimate,8715.5,12820.2,13044,772.9,3703.2,6413.4,11826.8,17421,38471.8
Texas,2021-12-23,,estimate,9072.5,13324.4,13796.3,983.3,4009.5,6871.4,11829.2,17943,39303.4
Texas,2021-12-24,,estimate,10451,14953.2,15333,1071.3,4653.5,7824.2,13469.2,19635,45377.1
Texas,2021-12-25,,estimate,7346,10801.1,11348.4,643.7,3233.5,5586.2,9606.4,14334.5,32677.1
Texas,2021-12-26,,estimate,4391.5,6432.6,6770.4,416.9,1943,3287.6,5654,8528.2,19218.2
Texas,2021-12-27,,estimate,18484.5,26875.1,27640.4,1603.8,8116.8,13823.8,23860.8,35772.5,82463.6
Texas,2021-12-28,,estimate,17462.5,25986.4,27470,1569.3,7424,13331.6,22876.4,34915.2,78144.8
Texas,2021-12-29,,estimate,16476.5,24206.2,25127,1574.7,7400.2,12687.6,21425,32221,71888.2
Texas,2021-12-30,,estimate,18024,26957,28210.8,1672.8,7998,13707,23515.2,36410,81232.7
Texas,2021-12-31,,estimate,20286,28816.2,30048.9,1649,8775.5,15030.6,26535.6,39063.5,84058
Texas,2022-01-01,,estimate,14320.5,20693.3,20822.5,1241,6192.5,10862.2,18761.6,28546.2,60125.1
Texas,2022-01-02,,estimate,8647.5,12417.2,12792.7,772.5,3769.8,6530.8,11191.8,16846.5,36544.6
Texas,2022-01-03,,estimate,35126.5,51204.2,52039.3,3254,16072.5,26687.6,45642.8,68597.8,152771.9
Texas,2022-01-04,,estimate,33220,48063.9,49096.6,2928.3,15116.8,24761,42974,64743,142678.9
Texas,2022-01-05,,estimate,31840,47045,48310.3,2986.8,13791,23835.6,42583.6,64383,140851.1
Texas,2022-01-06,,estimate,33854.5,48161.6,49528,2737.8,15322.5,25503.8,43610.2,63735,139785.4
Texas,2022-01-07,,estimate,35818,53123.7,58536.3,3480.8,16302,26501.2,46171.8,69956.5,158647.1
Texas,2022-01-08,,estimate,24705,36222.1,36322.2,2480.9,11557.5,18721,32688,49089,106608.3
Texas,2022-01-09,,estimate,15100.5,21452.3,21656.2,1356.7,6674.8,11369.4,19265.8,28800.5,63635.4
Texas,2022-01-10,,estimate,60325,84089.4,83879.2,5532.6,27853.5,46017.4,76808,112954.8,241973.4
Texas,2022-01-11,,estimate,53554.5,78504.8,81187.8,5063.8,24105.8,40199,69907.4,106808,237856.8
Texas,2022-01-12,,estimate,50683,72906.4,73715.5,4584.4,22371.5,38411.8,65998.4,97502.2,218212.7
Texas,2022-01-13,,estimate,49010,71908.5,73705.3,4476,22234,36538,64411.4,98000.5,214492.4
Texas,2022-01-14,,estimate,50840.5,73593.8,73448.8,4888,21616,38766.8,67954.4,99953,222897
Texas,2022-01-15,,estimate,34294.5,49482.4,49886.1,3297.6,15447.8,26064.4,43940,65382.8,148942
Texas,2022-01-16,,estimate,19519.5,27877.8,28368.7,1668.7,8641,14680.8,25250,37110.8,83560.7
Texas,2022-01-17,,estimate,70346,103514.7,109042,5650.9,30010,52789.2,91077.6,139923.5,314395.9
Texas,2022-01-18,,estimate,59297,88057.6,92928.5,5235.8,25754,44065.4,78857.8,118090.8,271337.3
Texas,2022-01-19,,estimate,55161,79730.8,83996.2,5656,24699.5,40975.2,70879.4,104813.5,244776.4
Texas,2022-01-20,,estimate,50824.5,73301.7,75670.1,4661.5,22861.5,38275.6,65732.2,98762.2,217009
Texas,2022-01-21,,estimate,53390,76152.6,77883.7,4648,23011.8,39271.4,69404.8,102328,224349.9
Texas,2022-01-22,,estimate,32133.5,46721.5,48247.3,2903.8,13658.8,23769,41722,63912.2,139061.5
Texas,2022-01-23,,estimate,17258,25363.8,26867.4,1442.9,7438,12967.6,22562,34189,76806.4
Texas,2022-01-24,,estimate,60648.5,90877.5,94599.4,5859.9,27191.5,46529.8,81249.2,123042.2,269592.9
Texas,2022-01-25,,estimate,52458,76312.3,78847.9,4653.2,22916,39014.6,68686.2,102699.8,228676.1
Texas,2022-01-26,,estimate,43473,63758.2,67040.5,3953.2,18735.2,32722.4,55823,85079.2,189267.3
Texas,2022-01-27,,estimate,40213,60853.5,65671.7,3636.8,17114.5,30061.4,53904,80798.8,188977.1
Texas,2022-01-28,,estimate,38105.5,55248.7,55971.6,3209.6,16973,28589.8,50076.6,74158,167637.1
Texas,2022-01-29,,estimate based on partial data,23851.5,34835.8,36267.2,2341.9,10477.8,18230.2,30857,45971.5,104993.7
Texas,2022-01-30,,estimate based on partial data,12461,18246.2,19149.1,1141.6,5358.8,9234.6,16334.4,24199.5,53322.9
Texas,2022-01-31,,estimate based on partial data,43387.5,66639.9,76298.3,3787.2,18885,32152.8,57049.4,86762.5,207165.3
Texas,2022-02-01,,estimate based on partial data,35717.5,53397.9,58790.1,2941.8,15690,26377,46700.4,69368,161234.4
Texas,2022-02-02,,estimate based on partial data,29827,45335,51005.8,2876.8,13033.2,22325.6,38559.2,59284,142760.6
Texas,2022-02-03,,estimate based on partial data,26300,40383.3,44872.8,2593.3,11953.8,20418.6,34712.2,53103.5,124183.2
Texas,2022-02-04,,estimate based on partial data,24890,38941.7,45912.6,2428.2,10681,18367.8,32979.6,50653.2,124177.2
Texas,2022-02-05,,estimate based on partial data,15031.5,23888.4,29110.2,1371.8,6564,10927.2,19818.2,30608.5,74449.4
Texas,2022-02-06,,forecast,7318.5,12684.3,17346.4,597.7,3095,5450,9872.4,15534.8,41834.5
Texas,2022-02-07,,forecast,27968.5,45844.8,56748,2454.5,11935.5,20668.8,37136.2,58983.2,139591.5
Texas,2022-02-08,,forecast,21448,37522.3,51781.5,1816.8,8733.5,15508.4,29282.8,46841.5,120806.1
Texas,2022-02-09,,forecast,16572.5,31076.2,45115.4,1310,6972,12113,22659,37328,107023.4
Texas,2022-02-10,,forecast,15214,28871,43050.6,1250.9,6097,10806.8,21290,35376,97032
Texas,2022-02-11,,forecast,14139,28158,46038,1059.9,5457.5,9898.8,19383.8,32124.8,99907.1
Texas,2022-02-12,,forecast,8642,17631,28736.2,600.8,3339.8,6136.6,11912.2,20431.5,63825.7
Texas,2022-02-13,,forecast,4402.5,9283.3,14863.7,316,1692.8,3098.6,6085.8,10416.2,34279.1
Texas,2022-02-14,,forecast,15637,36252.9,69465.9,1067.7,5759.8,10940.2,21898.2,38248.2,136429.2
Texas,2022-02-15,,forecast,11913,30344.6,68389.3,788.9,4424.2,8299.6,16807.4,29948,114555.2
Texas,2022-02-16,,forecast,9687.5,28476.9,153020.9,615,3454.5,6685.2,13846.6,25566.2,97054.2
Texas,2022-02-17,,forecast,8777,25322.3,57439.3,552.6,2992.8,5971.4,12997,24556.2,99723.5
Texas,2022-02-18,,forecast,7802,25548.6,77432.6,417.9,2529.8,5296,11354.4,21523.5,100980.5
Texas,2022-02-19,,forecast,4789.5,16033.4,48942.2,287,1632.8,3244.6,7133.8,13609.2,61348.6
Utah,2021-10-18,,estimate,1815.5,2790,3035.5,120,724.8,1328.4,2457.8,3806,8950.1
Utah,2021-10-19,,estimate,961,1501.8,1704.5,64,380,697,1293.4,2020.8,4711.3
Utah,2021-10-20,,estimate,1231,1946.9,2240.2,79.9,502,880,1672.4,2605.5,6256.5
Utah,2021-10-21,,estimate,1094.5,1810.2,2141.4,69,450.8,795,1482.4,2416.8,5902.3
Utah,2021-10-22,,estimate,1216.5,1969.4,2326.2,78,498.8,901,1650,2603.5,6270
Utah,2021-10-23,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-10-24,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-10-25,,estimate,2480.5,3903.8,4440.6,167,997,1789,3273.4,5207.2,12577.3
Utah,2021-10-26,,estimate,1245.5,1950.8,2206.4,80,487,927.6,1668,2646.2,6275.2
Utah,2021-10-27,,estimate,1347,2133.5,2474.1,92.9,542.8,971.6,1809.4,2841.8,6748.6
Utah,2021-10-28,,estimate,1187.5,1884.6,2177.8,78,466.8,862.2,1610.8,2548,5946.8
Utah,2021-10-29,,estimate,1302,2065.8,2419.2,90.9,505,939.6,1774.4,2741,6707.3
Utah,2021-10-30,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-10-31,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-01,,estimate,2467.5,3837.9,4259.2,182.9,1063,1829.6,3251,5091,11939.7
Utah,2021-11-02,,estimate,1211,1906.2,2140.9,79.9,490,876,1631.8,2532.5,6105.1
Utah,2021-11-03,,estimate,1420,2142.4,2299.4,83.9,582.8,1030.2,1892.8,2950.5,6631.1
Utah,2021-11-04,,estimate,1254,1958.5,2218.1,76.9,491,887.6,1695.2,2619.5,6274.4
Utah,2021-11-05,,estimate,1320.5,2019.5,2245.2,89.9,528,964.2,1738.4,2745.2,6442.5
Utah,2021-11-06,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-07,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-08,,estimate,2496,3737,4044.5,164,1044,1830,3297,5000.2,11516.2
Utah,2021-11-09,,estimate,1239,1942.8,2165,80.9,495.8,890,1675,2662.2,6091
Utah,2021-11-10,,estimate,1386,2113.3,2393,89,557,994.2,1830.8,2781,6725.8
Utah,2021-11-11,,estimate,1212.5,1920.3,2177.2,82,481,876.6,1616.2,2553.8,6245.5
Utah,2021-11-12,,estimate,1258.5,1924.2,2114,102,533,937,1685,2576.5,5832
Utah,2021-11-13,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-14,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-15,,estimate,2371,3599,3932.1,144.9,927.8,1696,3178,4827.8,11115.1
Utah,2021-11-16,,estimate,1165.5,1834.2,2094.6,76,461,868,1565.8,2430.5,5734.1
Utah,2021-11-17,,estimate,1348.5,2051,2303.9,90.9,552,974.2,1784.2,2724.5,6446.2
Utah,2021-11-18,,estimate,1140.5,1819.5,2112.2,74.9,445,817.6,1543.8,2404.5,5904.1
Utah,2021-11-19,,estimate,1172.5,1858.3,2107.8,74.9,485,875.6,1580,2459,5899
Utah,2021-11-20,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-21,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-22,,estimate,2213,3473.7,4025.8,144,887,1622.2,2940.2,4569.8,10937.2
Utah,2021-11-23,,estimate,1064.5,1727.6,1975.8,70.9,427.8,773,1472,2310.2,5601.7
Utah,2021-11-24,,estimate,1219,1867.8,2132.4,80.9,498,895,1617.8,2526.5,5765.6
Utah,2021-11-25,,estimate,1048.5,1619.7,1791.2,63,430.2,778,1395.4,2190.2,5169.2
Utah,2021-11-26,,estimate,1084,1689.9,2004.5,65.9,430.8,805.8,1442.8,2263,5198.6
Utah,2021-11-27,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-28,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-11-29,,estimate,2033,3180.4,3580.3,132,845,1511.6,2742.6,4216,10022
Utah,2021-11-30,,estimate,986,1551.5,1711.5,76,419,730,1330,2084.2,4924.5
Utah,2021-12-01,,estimate,1081.5,1647.4,1774,75.9,450,794,1446,2211.5,5133.4
Utah,2021-12-02,,estimate,976,1523.7,1752.9,68.9,389.8,713,1318,1992.2,4871.1
Utah,2021-12-03,,estimate,1037.5,1579.3,1785.5,66,408.8,771,1382,2133.5,4810.6
Utah,2021-12-04,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-05,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-06,,estimate,1918.5,2966,3322.4,113,797,1446.2,2565.4,3959.2,9285.1
Utah,2021-12-07,,estimate,881.5,1402.4,1597.6,65,370.5,655,1182.4,1856.5,4548.5
Utah,2021-12-08,,estimate,982.5,1529.7,1734.3,68,391.8,711,1338.4,2051,4752.8
Utah,2021-12-09,,estimate,882,1364.9,1621.8,55,343.8,651.6,1146,1796,4291
Utah,2021-12-10,,estimate,860.5,1379.1,1626.1,59,348,639,1148.4,1835.2,4408.7
Utah,2021-12-11,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-12,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-13,,estimate,1775,2785,3246.9,125,713.8,1274,2375,3650.2,8675.7
Utah,2021-12-14,,estimate,865,1393.5,1647.4,58.9,356.8,633,1166.4,1863.5,4422.4
Utah,2021-12-15,,estimate,971,1574.2,1868.8,65,379.8,700.6,1320.4,2059.8,5217.2
Utah,2021-12-16,,estimate,890.5,1384.1,1559.1,57,354,640.6,1185.4,1856.8,4434
Utah,2021-12-17,,estimate,1032,1589.7,1803,60,406.8,760,1375.8,2137,5063
Utah,2021-12-18,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-19,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-20,,estimate,2036,3323.9,3931.4,149.9,795.8,1482.6,2754.8,4328,10724
Utah,2021-12-21,,estimate,1103,1774.9,2272.3,71,440.5,787.6,1455.8,2285.8,5644.5
Utah,2021-12-22,,estimate,1224,1912.2,2218,82,490,893.6,1604,2448.5,6298.6
Utah,2021-12-23,,estimate,1261.5,2021,2384.2,75,493,902,1696,2693.5,6633.6
Utah,2021-12-24,,estimate,1336.5,2198.1,2629.5,92.9,561.8,981.6,1829.4,2868,7186.1
Utah,2021-12-25,,estimate,0,0,0.2,0,0,0,0,0,0
Utah,2021-12-26,,estimate,0,0.1,0.3,0,0,0,0,0,1
Utah,2021-12-27,,estimate,3203,5062.8,5904.8,226.9,1250.8,2298.2,4360.2,6712.5,16559.3
Utah,2021-12-28,,estimate,1805,2903.2,3409.9,129.8,716.5,1317.2,2404.4,3788.5,9096
Utah,2021-12-29,,estimate,2171,3441.5,3911.5,149,870.2,1565.6,2903.6,4530.8,11111.1
Utah,2021-12-30,,estimate,2207.5,3470.4,4110.5,132.9,827.8,1589.6,2952.4,4644,11103
Utah,2021-12-31,,estimate,2426,3929.9,4609.8,178.9,978.5,1749.2,3276,5267,12635.7
Utah,2022-01-01,,estimate,0,0.1,0.3,0,0,0,0,0,1
Utah,2022-01-02,,estimate,0,0.1,0.4,0,0,0,0,0,1
Utah,2022-01-03,,estimate,6485,10009.1,11184.7,373,2525.2,4683,8557.2,13521.8,32459.6
Utah,2022-01-04,,estimate,3638,5665.3,6402.7,201.9,1463,2680.6,4885.6,7448.5,18186.7
Utah,2022-01-05,,estimate,4313,6680.7,7533.3,309.9,1761,3096.6,5744.2,9135.2,20494.4
Utah,2022-01-06,,estimate,4290,6627.3,7240.3,312,1706.8,3122.2,5806.6,8970.2,20446.8
Utah,2022-01-07,,estimate,4801.5,7567.3,8493,322.9,1927.8,3435,6478.2,10193.8,23722.5
Utah,2022-01-08,,estimate,0,0.2,0.5,0,0,0,0,0,1
Utah,2022-01-09,,estimate,0,0.2,0.6,0,0,0,0,0,1
Utah,2022-01-10,,estimate,11351,17798,19893.5,786.8,4526.5,8291.8,15024,23795.8,57876.2
Utah,2022-01-11,,estimate,6075.5,9494.6,11834.6,423.8,2484.8,4554.4,8053.4,12401.2,29366.3
Utah,2022-01-12,,estimate,7063,11159.8,12596.8,495.7,2786,5046.2,9430.4,14936,35309.1
Utah,2022-01-13,,estimate,6605,10387.2,11781.5,442.5,2718.5,4755.8,8958,13654,33228.4
Utah,2022-01-14,,estimate,7473.5,11640.2,12997.8,511,3055,5453.2,10044.2,15916.2,36836.8
Utah,2022-01-15,,estimate,0,0.2,0.6,0,0,0,0,0,1
Utah,2022-01-16,,estimate,0,0.2,0.7,0,0,0,0,0,1
Utah,2022-01-17,,estimate,15061.5,23164.7,26795.3,945,5861,10834.2,20029.6,31107.8,72339.4
Utah,2022-01-18,,estimate,7326,11243.5,12633.2,459.9,2947.8,5288.6,9934,15333.2,34508.4
Utah,2022-01-19,,estimate,7780.5,12622,15457.6,557,3016,5562.8,10295.8,16493.2,41247.6
Utah,2022-01-20,,estimate,7168,11238.4,13087.2,468.3,2840.8,5274.2,9550.2,14576,36247.9
Utah,2022-01-21,,estimate,7336,11536.9,13456.1,512,2870.2,5247.8,9793,15328.5,36269
Utah,2022-01-22,,estimate,0,0.2,0.6,0,0,0,0,0,1
Utah,2022-01-23,,estimate,0,0.2,0.7,0,0,0,0,0,1
Utah,2022-01-24,,estimate,12116,19048.7,21653.7,816.8,5081.2,8876,15857.6,25266,60204.8
Utah,2022-01-25,,estimate,5698,8888.4,10107.3,383.8,2273.8,4131,7578.2,11836.2,27504.5
Utah,2022-01-26,,estimate,6184,9669.5,10676.5,346.9,2508.8,4541.2,8169.4,12887.8,31054
Utah,2022-01-27,,estimate,5247,8270.1,9578.7,384.9,2030.2,3848.6,7038.4,11068.5,25783.4
Utah,2022-01-28,,estimate,5165.5,8186.8,9584.4,321.9,2074.5,3725,6918.8,10766.5,26809.2
Utah,2022-01-29,,estimate based on partial data,0,0.1,0.4,0,0,0,0,0,1
Utah,2022-01-30,,estimate based on partial data,0,0.1,0.5,0,0,0,0,0,1
Utah,2022-01-31,,estimate based on partial data,7977.5,13230.9,17491.1,573.8,3121.5,5791.4,10662.2,16938,43592.4
Utah,2022-02-01,,estimate based on partial data,3577.5,6139.2,8364.9,244,1433.8,2557.2,4896.2,7909.2,20304
Utah,2022-02-02,,estimate based on partial data,3550.5,6242.3,8218.1,215.9,1372.8,2555.2,4787,7978,20734
Utah,2022-02-03,,estimate based on partial data,3068.5,5397.7,7349.5,179.9,1219.8,2233.8,4082.8,6658,18427.2
Utah,2022-02-04,,estimate based on partial data,2588,5159.2,8298.8,171,1007.8,1892,3660.4,6175.5,18081
Utah,2022-02-05,,estimate based on partial data,0,0.1,0.4,0,0,0,0,0,1
Utah,2022-02-06,,forecast,0,0.1,0.4,0,0,0,0,0,1
Utah,2022-02-07,,forecast,3970.5,8745.1,16634.1,235,1416,2779.2,5595,9674.5,30905.5
Utah,2022-02-08,,forecast,1684.5,4065.4,8536.5,88,628.8,1183.6,2449.4,4401.8,14555
Utah,2022-02-09,,forecast,1830.5,4655.3,10332.1,99.9,647.5,1272,2647.8,4687.5,17635
Utah,2022-02-10,,forecast,1512.5,3861.4,9909.4,77,516,988.6,2198.4,3831.2,15177.9
Utah,2022-02-11,,forecast,1372,3702.3,8049.3,68,462,915,2005.4,3606,13917.7
Utah,2022-02-12,,forecast,0,0.1,0.3,0,0,0,0,0,1
Utah,2022-02-13,,forecast,0,0.1,0.4,0,0,0,0,0,1
Utah,2022-02-14,,forecast,1926,8322.1,40415.5,70.9,592.8,1235,2994.6,5965.5,29168.8
Utah,2022-02-15,,forecast,904,3884.1,15543.1,34,264.8,586,1418.8,2944.5,14966.5
Utah,2022-02-16,,forecast,916.5,5495.5,56705.5,32.9,256,560,1417.4,3092,16515
Utah,2022-02-17,,forecast,720,5824.4,105631.4,25.9,201,438,1149.6,2468.2,13972.8
Utah,2022-02-18,,forecast,671.5,5717.2,81023,18,177,404,1121.4,2463.2,14458.6
Utah,2022-02-19,,forecast,0,0.5,21,0,0,0,0,0,0
Vermont,2021-10-16,,estimate,95,182,247.7,2,28,61,138.4,237,640
Vermont,2021-10-17,,estimate,102,200,276.5,1,28,66,149,257,744
Vermont,2021-10-18,,estimate,111,229,331.9,2,30,73,165,295,827.2
Vermont,2021-10-19,,estimate,78,156,218.5,1,22,51,113.4,195,576
Vermont,2021-10-20,,estimate,133,271.7,406.1,2,38,85,197,337.2,1011.1
Vermont,2021-10-21,,estimate,154,307.4,439.8,2,43,100.6,222,380,1154.3
Vermont,2021-10-22,,estimate,147,292.8,416.3,2,38,95,214,381.2,1075.1
Vermont,2021-10-23,,estimate,119.5,246,371.9,2,32,78,176,324.2,873
Vermont,2021-10-24,,estimate,121,244.5,348.4,2,33.8,80,177.4,313,881
Vermont,2021-10-25,,estimate,128,262.6,363.9,2,36,83,190,339.2,982.1
Vermont,2021-10-26,,estimate,89,176.3,242.3,1,25.8,56,130.4,229,649
Vermont,2021-10-27,,estimate,146,302.2,448,3,42,98,217,386.2,1123
Vermont,2021-10-28,,estimate,181,356.7,497.8,4,53,121,266,471,1283
Vermont,2021-10-29,,estimate,160,311.6,426.5,3,44,102,231.4,409,1131
Vermont,2021-10-30,,estimate,132,264.4,377.7,3,36,87,196.4,340,963.1
Vermont,2021-10-31,,estimate,130.5,270.1,381.3,2,36,85,193,337,1019.3
Vermont,2021-11-01,,estimate,145,287.7,406.7,3,41,96,209,371.2,1073.1
Vermont,2021-11-02,,estimate,91,190.9,274,2,27,60,138,241,725
Vermont,2021-11-03,,estimate,159,317.5,451.6,3,44,103,233,414.2,1168
Vermont,2021-11-04,,estimate,189,389.9,526.4,4,53,122,282.4,527.2,1445.1
Vermont,2021-11-05,,estimate,170,332.2,449.9,3,50,111.6,248.4,432,1191.5
Vermont,2021-11-06,,estimate,147,289.2,404.3,3,42,91,220,372,1051.1
Vermont,2021-11-07,,estimate,155,295.5,415.2,3,45.8,101,218,380.2,1059.1
Vermont,2021-11-08,,estimate,159,313.8,427.5,3,48,107,229,415.2,1123.1
Vermont,2021-11-09,,estimate,101,208.3,298.8,2,29,66,148,276,777.3
Vermont,2021-11-10,,estimate,184,366.4,516.7,3,51,119.6,275,474.2,1294.4
Vermont,2021-11-11,,estimate,222.5,444.2,617.7,5,63,144,333,582,1586
Vermont,2021-11-12,,estimate,194,375,526.3,4,54,127,280,483,1317
Vermont,2021-11-13,,estimate,163.5,328.8,446.2,3,50,110,246,427,1196
Vermont,2021-11-14,,estimate,170,329.5,471.7,3,48,111,245,427,1162
Vermont,2021-11-15,,estimate,186.5,357.2,501.8,4,54,122.6,271,464.2,1270
Vermont,2021-11-16,,estimate,119,240.1,351.3,2,32,75,176,311,885
Vermont,2021-11-17,,estimate,200,401,556.4,4,54,130.6,293,520.2,1490.1
Vermont,2021-11-18,,estimate,242,495,699.2,5,68,157,359,643,1847.3
