state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Illinois,2021-10-21,,estimate,2303.8,2400.6,653.4,1523.2,1942.8,2167.7,2445.6,2749.3,3612.5
Illinois,2021-10-22,,estimate,2325.8,2427.1,663.1,1552.3,1965,2190.4,2481.2,2771.1,3639.8
Illinois,2021-10-23,,estimate,2352.9,2457.3,674.1,1575.5,1984,2212.6,2508.5,2799.1,3697.3
Illinois,2021-10-24,,estimate,2380.9,2490.9,686.1,1598.1,2017.6,2237.2,2539.1,2835.3,3743.7
Illinois,2021-10-25,,estimate,2414.5,2527.7,698.7,1621.9,2047,2265.9,2576.3,2891.4,3797
Illinois,2021-10-26,,estimate,2445.3,2567.2,711.7,1648.3,2080.7,2299.3,2621.4,2941,3849.7
Illinois,2021-10-27,,estimate,2486.3,2609,724.9,1670.7,2107.1,2333.5,2659.8,2984.5,3911.3
Illinois,2021-10-28,,estimate,2526.6,2652.4,738.3,1697.3,2143.5,2368.4,2709.5,3034.7,3981.3
Illinois,2021-10-29,,estimate,2569.6,2697,752,1721.8,2170.6,2408.6,2755.7,3083,4013.8
Illinois,2021-10-30,,estimate,2613.5,2742,765.9,1751.4,2206.4,2454.9,2795.9,3137.7,4112.2
Illinois,2021-10-31,,estimate,2656,2786.8,779.9,1782.8,2245.3,2495.2,2843.3,3186.1,4198.9
Illinois,2021-11-01,,estimate,2702.5,2830.8,793.6,1821.2,2272.5,2533.3,2888.2,3239.7,4262.3
Illinois,2021-11-02,,estimate,2743.6,2873.6,806.4,1841.7,2302.9,2569.1,2930.1,3287.4,4332.7
Illinois,2021-11-03,,estimate,2780.7,2914.8,818.5,1870,2341.5,2603.7,2968,3332.8,4390.5
Illinois,2021-11-04,,estimate,2817,2954.4,829.6,1889.3,2370.9,2636.8,3010.5,3370.8,4508.6
Illinois,2021-11-05,,estimate,2857.7,2992.3,840.1,1919.3,2399.4,2674,3048.4,3422.8,4585.9
Illinois,2021-11-06,,estimate,2888.3,3029,850.1,1951.9,2427,2709.5,3094,3452,4630.9
Illinois,2021-11-07,,estimate,2926.7,3065.1,859.9,1970,2454.1,2738.1,3122.1,3504.5,4623.3
Illinois,2021-11-08,,estimate,2960.2,3101.6,870.1,1993.7,2481.1,2775.9,3172.1,3538.9,4669.4
Illinois,2021-11-09,,estimate,2988.2,3139.9,881.2,2006.7,2522.4,2804.6,3217.9,3586.9,4729.6
Illinois,2021-11-10,,estimate,3031.8,3181.5,893.9,2024.3,2561.3,2841.8,3261.7,3647.8,4759.8
Illinois,2021-11-11,,estimate,3080.6,3228.8,909.5,2055.1,2597.6,2885.6,3303.6,3708.9,4845.6
Illinois,2021-11-12,,estimate,3129,3284.2,929.3,2080.6,2640.7,2933.6,3360,3765.3,4930.4
Illinois,2021-11-13,,estimate,3192.3,3350.9,955.7,2112.1,2683.9,2991.6,3426.1,3828.5,5091
Illinois,2021-11-14,,estimate,3280,3432.4,991.8,2152,2734.1,3062.7,3510.5,3925.4,5231
Illinois,2021-11-15,,estimate,3382.9,3532.9,1041.1,2177,2801.7,3136.5,3609.6,4049.4,5430
Illinois,2021-11-16,,estimate,3496.2,3657.6,1107.5,2217.1,2878.6,3240.8,3737.2,4218.7,5693.9
Illinois,2021-11-17,,estimate,3617.7,3812.3,1194.6,2273.5,2957.5,3355.8,3904.5,4424.9,6067.6
Illinois,2021-11-18,,estimate,3791.7,4004.3,1305.5,2329.9,3070.9,3508,4108.7,4666.2,6410.2
Illinois,2021-11-19,,estimate,4011.5,4242.5,1443.2,2402.7,3210.5,3672.6,4348.2,4965.7,6921.6
Illinois,2021-11-20,,estimate,4271,4538.1,1610.8,2510.1,3377.5,3889.5,4647.7,5349.3,7501.6
Illinois,2021-11-21,,estimate,4596,4905.1,1812.3,2626.3,3592.8,4171.6,5010.2,5843.8,8224
Illinois,2021-11-22,,estimate,5015,5362,2053.2,2811,3868.6,4550.5,5468.2,6431.7,9158.3
Illinois,2021-11-23,,estimate,5531.3,5933,2341,3020.7,4224.8,5016.3,6083.4,7160.1,10211.6
Illinois,2021-11-24,,estimate,6178.1,6650.4,2686.6,3330.2,4695,5597.4,6836.8,8025.6,11629.8
Illinois,2021-11-25,,estimate,7045.4,7558.2,3105.3,3743.2,5291.8,6359.6,7784.2,9143.1,13353.6
Illinois,2021-11-26,,estimate,8126.7,8717,3619.6,4256.1,6132.6,7307.2,8971.3,10564.3,15405.7
Illinois,2021-11-27,,estimate,9506,10212.2,4263.1,4951.2,7174.1,8552.2,10526.1,12357.1,17901.3
Illinois,2021-11-28,,estimate,11342,12165.9,5088.2,5884.6,8548.1,10185.3,12525,14669.9,21431.4
Illinois,2021-11-29,,estimate,13725.7,14756.7,6180.5,7133.6,10415.2,12369.7,15151.4,17732.9,25992.2
Illinois,2021-11-30,,estimate,16939.8,18251.6,7686.6,8798.3,12875.4,15336.3,18605,21786.7,32545.7
Illinois,2021-12-01,,estimate,21226.6,23060.3,9869.4,11224.8,16219.2,19292.3,23372.1,27532.3,41199.4
Illinois,2021-12-02,,estimate,27217.3,29829.5,13216.6,14153.4,20765.3,24563.2,30146.2,35551.4,54289.7
Illinois,2021-12-03,,estimate,35744.8,39613.1,18661.5,18030.1,27039,32060,39784.1,47743.2,74208.1
Illinois,2021-12-04,,estimate,47893.1,54192.3,28042.7,22246,35467.2,42670.9,54274.4,66256.9,106214.3
Illinois,2021-12-05,,estimate based on partial data,66225.3,76703.8,45121.4,27361.9,46288.1,57627.1,75765.8,95169.8,162161.4
Illinois,2021-12-06,,estimate based on partial data,93071.3,112938.2,77988.3,32539.2,60893.1,78578.4,108953.4,142639.7,258522.3
Illinois,2021-12-07,,estimate based on partial data,133453,174168.8,145134.5,38512.7,80322.3,110129.8,160536.9,221377.1,449595.5
Illinois,2021-12-08,,estimate based on partial data,194190.4,283698,291708.4,45240.4,105134.5,154628.4,242180.3,356688,828654.2
Illinois,2021-12-09,,estimate based on partial data,288232.3,493014,635774.6,52870.7,136968.2,218472.8,372668.7,590469.5,1600647.1
Illinois,2021-12-10,,estimate based on partial data,432468.3,924546.5,1508546.4,62253.4,179939.7,308653,580455.7,1007486.3,3454176.8
Illinois,2021-12-11,,estimate based on partial data,645716.2,1893553.9,3908387.4,73190.4,235876.5,441037.1,923300.7,1774674.8,8076215.2
Illinois,2021-12-12,,estimate based on partial data,974943,4284040.5,11075722.5,83662.8,307667.2,620806.6,1486853.5,3212768.3,19938120.3
Illinois,2021-12-13,,forecast,1461186.1,9992705.4,31299311.2,96281,400697.9,885056.1,2367798.6,5773179.3,48254025.6
Illinois,2021-12-14,,forecast,2175699.4,24439072.6,90104306.8,110693.2,516106.8,1248823.1,3732791.8,10296952.3,119151030.3
Illinois,2021-12-15,,forecast,3223317,62170073.2,263075502.6,125631,674862.6,1758752.7,5875792,18312185.2,282610312.8
Illinois,2021-12-16,,forecast,4715196.5,163352447.4,776829112.7,145493.9,876601.9,2457337.5,9191509.1,32832685,691432146.1
Illinois,2021-12-17,,forecast,6979171.9,440677757.6,2315316026.2,167285.1,1129664.4,3470614.2,14496800.4,59211046.5,1678548773.2
Illinois,2021-12-18,,forecast,10422125.4,1214619651.4,6954599969.2,191454.7,1465180.5,4858938.6,22769168.5,106705843.1,4136917263.4
Illinois,2021-12-19,,forecast,15404532.2,3407079403.9,21027432231,219052.7,1894154.5,6889151.2,35497541.5,192232238.6,10242985132.3
Illinois,2021-12-20,,forecast,22927995.5,9696227738.5,63933006773.9,250533.4,2436822.3,9620066.1,55916681.1,345095922.1,25434006618.6
Illinois,2021-12-21,,forecast,34003014.2,27928142371.3,195314487801.8,288226.6,3197343.8,13488551.4,89496623.8,622872132.7,63657021736.7
Illinois,2021-12-22,,forecast,50407148.7,81257031420.4,599124685984.2,330347.2,4114396.2,18813724.9,142860261.5,1117494573.2,155780544598.7
Illinois,2021-12-23,,forecast,73819071.3,238446130936,1844263243030.6,383988.7,5379538.8,26386894.1,226708394,1979786496.5,377585665844
Illinois,2021-12-24,,forecast,110103047.7,704840962657.5,5694290601612.4,442780,6982740,37371031.8,361317897.8,3485373022.3,928399345281.3
Illinois,2021-12-25,,forecast,163350651.7,2096645999567.4,17627380988396.5,506766.6,9016649.5,51693965.6,575692877.6,6342074748.7,2277279281501.8
Illinois,2021-12-26,,forecast,242164996.3,6270928950709.1,54690906693239.1,577880.5,11547287.8,72220682.4,905402528,11231430245.1,5512595162399.7
Indiana,2021-08-23,,estimate,4402.2,4537.1,1031.2,3099.4,3806,4175.4,4675.6,5124.9,6440.8
Indiana,2021-08-24,,estimate,4395.4,4521.4,1006.8,3107.9,3808.1,4164.4,4654.5,5098.3,6357.9
Indiana,2021-08-25,,estimate,4352.6,4475.2,966.8,3111.8,3782,4124.7,4606.5,5023.7,6225.7
Indiana,2021-08-26,,estimate,4305.9,4417.1,924.5,3092.2,3756.3,4088.4,4538.2,4953,6073.6
Indiana,2021-08-27,,estimate,4239.6,4353.9,884.4,3086.5,3728.9,4044.3,4466.7,4875.8,5956.6
Indiana,2021-08-28,,estimate,4188,4288.2,847.8,3065.5,3694.2,3999.8,4390,4799.9,5836.4
Indiana,2021-08-29,,estimate,4125.9,4221.3,815.2,3046.3,3643.9,3940.8,4319.2,4708.7,5694.9
Indiana,2021-08-30,,estimate,4063.5,4153.6,786.1,3023.3,3593.5,3879.7,4249.2,4627,5593.8
Indiana,2021-08-31,,estimate,4000.7,4085.5,760.2,3001,3546.2,3826.4,4188.6,4535.6,5492.4
Indiana,2021-09-01,,estimate,3933.9,4016.8,737.1,2962.6,3493.5,3767.4,4121,4440.6,5358.9
Indiana,2021-09-02,,estimate,3869.2,3947.9,716.2,2928.6,3444.9,3711.5,4057.3,4353.5,5241.1
Indiana,2021-09-03,,estimate,3808,3878.6,697,2878.5,3386.1,3647.3,3979.7,4266.5,5131.6
Indiana,2021-09-04,,estimate,3743.8,3809,679.3,2838.1,3330.9,3580.6,3910.2,4185.6,5025
Indiana,2021-09-05,,estimate,3681.4,3739.4,662.5,2791.3,3277.2,3523.2,3836.1,4106.2,4935.3
Indiana,2021-09-06,,estimate,3611.6,3669.7,646.6,2748.6,3217.6,3458.5,3758.3,4024.9,4818.3
Indiana,2021-09-07,,estimate,3543.7,3600.1,631.2,2696.2,3162.7,3397.3,3699.5,3945.3,4727.8
Indiana,2021-09-08,,estimate,3472,3530.6,616.4,2645.3,3106.6,3333,3621.5,3871.8,4616.6
Indiana,2021-09-09,,estimate,3407.5,3461.6,601.8,2591.8,3043.4,3266,3552.2,3794.6,4505.4
Indiana,2021-09-10,,estimate,3339.5,3393,587.6,2543.5,2990.4,3202.8,3478.8,3717.4,4417.5
Indiana,2021-09-11,,estimate,3271.1,3325,573.6,2497.3,2932.1,3135.7,3409.1,3641.9,4330.6
Indiana,2021-09-12,,estimate,3208.3,3257.7,559.8,2448.6,2876.8,3077.8,3341.9,3566.3,4239.3
Indiana,2021-09-13,,estimate,3142.5,3191.3,546.2,2394.2,2818.7,3017.4,3278,3491.4,4170
Indiana,2021-09-14,,estimate,3080.5,3125.8,532.9,2340.2,2756.6,2955.5,3209.6,3427.4,4066.3
Indiana,2021-09-15,,estimate,3020,3061.3,519.8,2300.1,2703.5,2896.7,3134.7,3352.8,3979
Indiana,2021-09-16,,estimate,2959.9,2997.9,507.2,2250.6,2647.1,2841.5,3072.5,3286.1,3892.6
Indiana,2021-09-17,,estimate,2898.1,2935.7,495,2200.2,2592.6,2781.2,3009.7,3223,3793.8
Indiana,2021-09-18,,estimate,2837.5,2874.9,483.3,2158,2541.6,2723.3,2954.4,3152.3,3710.5
Indiana,2021-09-19,,estimate,2783.9,2815.5,472.1,2116.4,2490.9,2671.1,2896.8,3088.4,3642
Indiana,2021-09-20,,estimate,2730.4,2757.7,461.5,2073.1,2438.9,2615.5,2834.4,3024.7,3577.5
Indiana,2021-09-21,,estimate,2671.6,2701.4,451.7,2024.5,2387.8,2560.6,2779.6,2962.7,3497.7
Indiana,2021-09-22,,estimate,2614.6,2646.9,442.4,1984.3,2339.5,2512.1,2723.5,2908.4,3429.9
Indiana,2021-09-23,,estimate,2560,2594.3,433.9,1943,2290.4,2466,2666.9,2853.2,3358.1
Indiana,2021-09-24,,estimate,2511.2,2543.5,426,1908.4,2243.6,2415.4,2617.2,2794.6,3291.4
Indiana,2021-09-25,,estimate,2464,2494.6,418.8,1870,2197.7,2369.2,2564.6,2741.7,3228.3
Indiana,2021-09-26,,estimate,2414,2447.8,412.3,1835.3,2155.1,2323.1,2518.5,2691.7,3181.4
Indiana,2021-09-27,,estimate,2367.2,2402.9,406.4,1801.5,2116.8,2277.8,2476.1,2642.7,3125.7
Indiana,2021-09-28,,estimate,2327.9,2360.1,401.1,1768.7,2079.9,2236.6,2432.6,2595.2,3071.8
Indiana,2021-09-29,,estimate,2289.8,2319.4,396.4,1738.6,2040.9,2195.5,2389.9,2551.5,3020
Indiana,2021-09-30,,estimate,2249.7,2280.8,392.4,1702.3,2003.2,2158,2347.9,2505.2,2983.6
Indiana,2021-10-01,,estimate,2215,2244.4,389.1,1666.1,1971.6,2123.4,2308.1,2465.8,2944.5
Indiana,2021-10-02,,estimate,2179.7,2210.1,386.4,1632.4,1943.9,2088.9,2272.4,2436,2897
Indiana,2021-10-03,,estimate,2148,2177.9,384.3,1601.3,1914.4,2061,2236.1,2406.4,2861.6
Indiana,2021-10-04,,estimate,2120.3,2148,382.7,1576.4,1884.8,2030.9,2206.1,2378.5,2826.3
Indiana,2021-10-05,,estimate,2090.8,2120.2,381.7,1551.1,1859,2000.5,2176.2,2348.3,2798
Indiana,2021-10-06,,estimate,2064.3,2094.6,381,1528.2,1831,1972.5,2149.7,2319.7,2780.4
Indiana,2021-10-07,,estimate,2039.2,2071.3,380.7,1507,1809.2,1947.1,2125.8,2296.1,2755
Indiana,2021-10-08,,estimate,2016.7,2050.2,380.7,1490.5,1789.7,1927.6,2105.6,2272.2,2737.9
Indiana,2021-10-09,,estimate,1997.1,2031.4,380.9,1471,1768.9,1910.5,2091.1,2252.4,2711.6
Indiana,2021-10-10,,estimate,1978.8,2015,381.2,1458.5,1751.9,1896.9,2072.8,2234.3,2699.1
Indiana,2021-10-11,,estimate,1961.5,2000.8,381.6,1442.5,1737.8,1879.4,2056.6,2220,2685.6
Indiana,2021-10-12,,estimate,1949.5,1989,382.1,1426,1723.8,1867.6,2042.4,2205.7,2672.8
Indiana,2021-10-13,,estimate,1941.7,1979.5,382.5,1411.9,1715.7,1857.7,2028.7,2197.9,2659.4
Indiana,2021-10-14,,estimate,1934.2,1972.4,382.9,1404.2,1709.7,1849.3,2023.4,2192.6,2657.6
Indiana,2021-10-15,,estimate,1930,1967.7,383.2,1402.3,1704.2,1845.4,2018.4,2191.2,2650.1
Indiana,2021-10-16,,estimate,1927.4,1965.3,383.4,1402.7,1705.2,1842,2020.3,2193.8,2652.1
Indiana,2021-10-17,,estimate,1925.4,1965.4,383.6,1400.2,1704.4,1841.4,2019.9,2195.4,2647.3
Indiana,2021-10-18,,estimate,1926.6,1967.9,383.6,1403.8,1706.5,1844.6,2023,2196.9,2641.7
Indiana,2021-10-19,,estimate,1931,1972.8,383.5,1404.4,1710.2,1851.3,2026.6,2204.5,2643.8
Indiana,2021-10-20,,estimate,1939.2,1980.1,383.4,1412.5,1714.3,1858.4,2030.3,2214.2,2647.2
Indiana,2021-10-21,,estimate,1952.1,1989.9,383.3,1423.4,1724,1868.1,2042.3,2224.3,2649.6
Indiana,2021-10-22,,estimate,1965.4,2002.3,383.2,1435.3,1736.2,1881,2057.6,2235.2,2660.8
Indiana,2021-10-23,,estimate,1979.6,2017.1,383.2,1448.7,1749.4,1896,2073,2250,2673.5
Indiana,2021-10-24,,estimate,1996.1,2034.5,383.4,1466.1,1765.5,1914.7,2090.2,2265.8,2696.3
Indiana,2021-10-25,,estimate,2018.9,2054.5,383.9,1481.4,1786.8,1933.6,2113.1,2287.1,2718.8
Indiana,2021-10-26,,estimate,2044.5,2077.1,384.7,1502.8,1806.9,1953.8,2136.9,2311,2746.4
Indiana,2021-10-27,,estimate,2070.1,2102.2,386.1,1529.6,1832.1,1979.9,2162.2,2336.1,2771.1
Indiana,2021-10-28,,estimate,2098.1,2129.9,387.9,1558.7,1860.1,2007.3,2188.3,2371.9,2808.5
Indiana,2021-10-29,,estimate,2127,2160.1,390.4,1578.3,1891.1,2035.4,2220.2,2403.3,2850.5
Indiana,2021-10-30,,estimate,2161.5,2192.9,393.6,1604.5,1921.3,2068.5,2256.3,2431.9,2879.2
Indiana,2021-10-31,,estimate,2195.4,2228.3,397.6,1632.6,1954.3,2101.4,2295.5,2471.9,2924.9
Indiana,2021-11-01,,estimate,2232.2,2266.1,402.4,1661.6,1983.4,2141,2333.9,2511.2,2972.4
Indiana,2021-11-02,,estimate,2273.4,2306.3,408.2,1694.1,2021.3,2178.2,2372.1,2552.7,3021.3
Indiana,2021-11-03,,estimate,2315.5,2348.9,414.9,1729.6,2058.8,2215.8,2412.6,2595,3071.4
Indiana,2021-11-04,,estimate,2356.7,2393.9,422.6,1770.5,2103.4,2255.9,2461.6,2642.9,3127.9
Indiana,2021-11-05,,estimate,2400.7,2441.3,431.3,1805.3,2145,2300.9,2506.3,2697.9,3184.2
Indiana,2021-11-06,,estimate,2444.7,2490.8,440.8,1846.5,2192.2,2347.1,2556.8,2750.8,3242.7
Indiana,2021-11-07,,estimate,2495.8,2542.7,451.3,1895.5,2236.8,2396.8,2609.6,2800.7,3315.6
Indiana,2021-11-08,,estimate,2548.2,2596.7,462.7,1939.2,2282.2,2449.5,2664.6,2853.9,3395.4
Indiana,2021-11-09,,estimate,2606.4,2652.9,474.8,1982.1,2327,2497.8,2715.7,2912.8,3466.6
Indiana,2021-11-10,,estimate,2660.8,2711.3,487.5,2021.1,2380.5,2551.7,2772.5,2976.6,3551.1
Indiana,2021-11-11,,estimate,2718.3,2771.7,500.9,2060.7,2433.6,2606.2,2832.3,3042.5,3640.1
Indiana,2021-11-12,,estimate,2777.7,2834.3,514.9,2108,2486.3,2663.6,2896.9,3106.1,3731.3
Indiana,2021-11-13,,estimate,2841.7,2899.1,529.4,2157,2546.5,2723.6,2963.5,3175.8,3823
Indiana,2021-11-14,,estimate,2901.2,2966,544.5,2217.8,2601.7,2784.2,3030.9,3253.8,3927.3
Indiana,2021-11-15,,estimate,2967.3,3035.2,560.3,2268,2653.8,2845.2,3097.1,3334.1,4029.7
Indiana,2021-11-16,,estimate,3038.3,3106.6,577.1,2318.6,2714.2,2907.6,3167.2,3416.4,4143.1
Indiana,2021-11-17,,estimate,3104.8,3180.5,595,2375.7,2775.8,2973.2,3237.5,3496.6,4250.1
Indiana,2021-11-18,,estimate,3174.6,3256.8,614.5,2421.6,2835.2,3042.1,3317.1,3587.5,4348.8
Indiana,2021-11-19,,estimate,3248.5,3335.8,635.7,2471.1,2899.8,3113.4,3401.9,3680.1,4476.2
Indiana,2021-11-20,,estimate,3331.2,3417.6,659.2,2513.6,2961.1,3187,3486.2,3770.3,4599.6
Indiana,2021-11-21,,estimate,3414.1,3502.3,685.5,2568.3,3029.2,3258.2,3578.5,3863.1,4731.6
Indiana,2021-11-22,,estimate,3495.6,3590.2,715.3,2613.4,3099.1,3335,3664.1,3967.3,4871.4
Indiana,2021-11-23,,estimate,3587.8,3681.5,749.4,2658.1,3160.7,3412.9,3759.1,4076.8,5032
Indiana,2021-11-24,,estimate,3672.3,3776.4,788.9,2697.9,3224.6,3496.5,3850.7,4187.5,5198.2
Indiana,2021-11-25,,estimate,3759.3,3875.1,834.9,2739.1,3285.3,3584.1,3951.9,4313.1,5384.8
Indiana,2021-11-26,,estimate,3840.4,3978.1,888.5,2785.3,3355.2,3663.2,4066.7,4435,5595
Indiana,2021-11-27,,estimate,3946.5,4085.7,951.1,2818.2,3424.4,3738.6,4178.3,4580,5823.6
Indiana,2021-11-28,,estimate,4047.8,4198.2,1024,2840.9,3479.9,3822.8,4277.6,4731.5,6064.9
Indiana,2021-11-29,,estimate,4145.5,4316.1,1108.5,2867.1,3539.2,3900,4393.6,4881.5,6318.5
Indiana,2021-11-30,,estimate,4239.3,4440.1,1206.1,2885.9,3598.7,3987.7,4515.9,5051.4,6674.4
Indiana,2021-12-01,,estimate,4351,4570.8,1318.5,2886.2,3652.7,4070.1,4642.4,5242.1,7086
Indiana,2021-12-02,,estimate,4452,4709,1447.1,2875.1,3692.9,4157.6,4771.2,5420.1,7485.2
Indiana,2021-12-03,,estimate,4566.3,4855.6,1594.1,2859.2,3747.5,4240.2,4920.7,5608.9,7868.7
Indiana,2021-12-04,,estimate,4672.7,5011.7,1761.8,2850.2,3786.8,4327.1,5074.4,5813,8369.2
Indiana,2021-12-05,,estimate based on partial data,4797.3,5178.3,1953.1,2822.4,3832.9,4398.1,5224.6,6020.9,8912.9
Indiana,2021-12-06,,estimate based on partial data,4919.7,5357,2171.6,2784.3,3871.2,4486.7,5369,6266.6,9445.2
Indiana,2021-12-07,,estimate based on partial data,5049.1,5549.3,2422,2748.8,3917.1,4576.8,5538.3,6543.5,10178.8
Indiana,2021-12-08,,estimate based on partial data,5158.4,5757.1,2710.1,2713.5,3951.1,4666.1,5703.7,6838.6,10894.9
Indiana,2021-12-09,,estimate based on partial data,5274,5982.5,3043.3,2673.8,3989,4748.2,5867.9,7142.5,11648.7
Indiana,2021-12-10,,estimate based on partial data,5397.3,6228.2,3431.3,2621,4035.3,4827.7,6061,7429.9,12535.5
Indiana,2021-12-11,,estimate based on partial data,5526.2,6497.1,3886.4,2580.4,4052.2,4891.7,6249.9,7737.1,13608.5
Indiana,2021-12-12,,estimate based on partial data,5663.7,6792.9,4425,2521,4083.1,4980.8,6464,8093.4,14696
Indiana,2021-12-13,,forecast,5815.8,7107.1,5022.2,2498.5,4105.6,5053.3,6655.9,8422.6,15956
Indiana,2021-12-14,,forecast,5944,7448.6,5714.7,2463.8,4127.1,5134.4,6847.4,8776.8,17307.7
Indiana,2021-12-15,,forecast,6104.5,7820.1,6519.6,2424.2,4157.9,5237.9,7076.1,9162.5,18933.9
Indiana,2021-12-16,,forecast,6258.8,8224.9,7457.9,2372.3,4181.9,5345.1,7308.1,9596,20444.7
Indiana,2021-12-17,,forecast,6391.2,8666.9,8555.2,2326.3,4191.1,5451.8,7552.5,10062.9,22221.5
Indiana,2021-12-18,,forecast,6521.5,9150.3,9842.8,2271,4219.3,5541.7,7782.1,10489.7,24060.7
Indiana,2021-12-19,,forecast,6681.9,9680.3,11358.9,2199.1,4243.8,5619.2,8036.6,10942.1,25880.4
Indiana,2021-12-20,,forecast,6834.3,10262.6,13149.7,2131.2,4269.5,5724.9,8300.8,11409.4,28138.1
Indiana,2021-12-21,,forecast,6987.6,10903.7,15271.8,2067.4,4298.2,5835.3,8562.8,11965.6,30234.8
Indiana,2021-12-22,,forecast,7172.7,11611.3,17793.6,2020.1,4321.9,5936.5,8839,12517.2,32568.9
Indiana,2021-12-23,,forecast,7339.1,12394.2,20799.1,1975.8,4350.5,6042.6,9108.6,13087,35247.3
Indiana,2021-12-24,,forecast,7508.3,13262.7,24390.3,1923.3,4385.5,6171.5,9375.6,13619.4,38064.7
Indiana,2021-12-25,,forecast,7698.5,14228.7,28691.7,1878.6,4411.2,6278.1,9625.8,14209.7,41272.2
Indiana,2021-12-26,,forecast,7906.2,15305.8,33855.4,1834.3,4434.3,6415.1,9913.5,14843.1,44621.6
Iowa,2021-08-24,,estimate,1003.5,1103.8,476.1,540.8,765.6,908.2,1108.7,1336.7,1987.1
Iowa,2021-08-25,,estimate,1013.3,1114.5,473.6,548.7,781.4,920.2,1124.7,1346,2006.9
Iowa,2021-08-26,,estimate,1023.6,1121.4,464.7,559.7,791,928,1134.7,1354.1,1993.8
Iowa,2021-08-27,,estimate,1036,1127.4,454.3,572.7,806.7,936.5,1140.7,1353.3,1986.5
Iowa,2021-08-28,,estimate,1041.9,1133.3,444.3,589.4,820.6,950,1146.1,1356.2,1978.8
Iowa,2021-08-29,,estimate,1052.2,1139.7,435.5,599.8,835.1,958.5,1156.1,1359.8,1966.3
Iowa,2021-08-30,,estimate,1061.9,1146.7,428.1,611.9,845.6,971.5,1164.5,1359.9,1958.2
Iowa,2021-08-31,,estimate,1070.7,1154.2,422.3,620.1,856.5,980.7,1173.4,1365.1,1947
Iowa,2021-09-01,,estimate,1085.5,1162.2,418.2,632.6,868.5,994.4,1181.5,1369,1958.2
Iowa,2021-09-02,,estimate,1093.6,1170.6,415.6,642.2,880.1,1005.5,1189.3,1377,1948.8
Iowa,2021-09-03,,estimate,1100.8,1179.1,414.5,656.3,889.3,1018,1198.8,1388.1,1962.6
Iowa,2021-09-04,,estimate,1111.3,1187.7,414.8,663.3,895.1,1027.4,1210.1,1399.4,1961.2
Iowa,2021-09-05,,estimate,1123.5,1196.2,416,671,905.8,1036.8,1214.3,1402.8,1972.5
Iowa,2021-09-06,,estimate,1127.9,1204.3,418.2,674.6,912.4,1042.6,1225.6,1408.6,1979.3
Iowa,2021-09-07,,estimate,1135.7,1211.9,420.9,675.9,918,1048.8,1232.1,1420.1,1979.7
Iowa,2021-09-08,,estimate,1145.4,1218.8,424,681.4,924.9,1049.1,1236.6,1428.5,1993.9
Iowa,2021-09-09,,estimate,1151.2,1224.9,427.4,689.2,928.7,1053.8,1240.1,1435.9,2000.5
Iowa,2021-09-10,,estimate,1154.3,1229.9,430.9,690.7,931.3,1058.4,1245.6,1445.3,2012.5
Iowa,2021-09-11,,estimate,1155.8,1233.7,434.6,692.3,933.2,1060.5,1249.8,1449.5,2031.5
Iowa,2021-09-12,,estimate,1156.4,1236.1,438.3,689.6,933.3,1061.2,1255.7,1446.5,2050.3
Iowa,2021-09-13,,estimate,1155.2,1237.1,441.9,684.5,933.8,1057.9,1256.4,1443.1,2050.8
Iowa,2021-09-14,,estimate,1154.9,1236.6,445.2,681.5,930.8,1057.3,1257.7,1442.7,2067.2
Iowa,2021-09-15,,estimate,1151.9,1234.3,448,680.3,925.6,1057.7,1258.9,1440.6,2060
Iowa,2021-09-16,,estimate,1147.3,1230.3,450,675.5,922.3,1053.4,1252,1434.8,2059.1
Iowa,2021-09-17,,estimate,1140.3,1224.4,451.2,669.4,914.2,1049.3,1244,1426.6,2055
Iowa,2021-09-18,,estimate,1131.7,1216.7,451.4,666.4,907.7,1041.8,1238.7,1423.3,2030.3
Iowa,2021-09-19,,estimate,1122.7,1207.1,450.6,656.3,898.3,1029.9,1228.4,1416.2,2024.6
Iowa,2021-09-20,,estimate,1107.6,1195.8,448.7,646.5,886.1,1020.5,1216.8,1402,2024.1
Iowa,2021-09-21,,estimate,1099.7,1182.9,445.8,640,873.7,1008.5,1203.5,1390.3,1998.1
Iowa,2021-09-22,,estimate,1080.6,1168.4,442,631.7,858.3,990.1,1186.3,1381.9,1982.1
Iowa,2021-09-23,,estimate,1065.4,1152.5,437.1,623.2,846.9,977.5,1169.9,1362.1,1965.3
Iowa,2021-09-24,,estimate,1049.1,1135.4,431.3,613.9,834.7,964.8,1154.8,1338.7,1935.6
Iowa,2021-09-25,,estimate,1033.4,1117.2,424.6,606.3,820.3,948.8,1135,1315.3,1909.5
Iowa,2021-09-26,,estimate,1016,1098.1,417.2,593.3,806.1,931.1,1116.4,1290.9,1883.5
Iowa,2021-09-27,,estimate,999.8,1078.2,409.3,582,792.2,916.7,1092.4,1265.8,1848
Iowa,2021-09-28,,estimate,980.5,1057.9,401.1,567.4,779.6,898.8,1070.6,1243.6,1810.9
Iowa,2021-09-29,,estimate,960.6,1037.1,392.8,556.3,765.2,880.6,1049.9,1218.8,1762
Iowa,2021-09-30,,estimate,943.9,1016.2,384.4,544.6,752.4,865,1029.6,1197.9,1723.3
