region,date,confirm
Suffolk,2021-10-21,9
Surrey,2021-10-21,11
Warwickshire,2021-10-21,7
West Sussex,2021-10-21,6
Worcestershire,2021-10-21,7
Hartlepool,2021-10-22,3
Middlesbrough,2021-10-22,4
Redcar and Cleveland,2021-10-22,2
Stockton-on-Tees,2021-10-22,5
Darlington,2021-10-22,3
Halton,2021-10-22,2
Warrington,2021-10-22,3
Blackburn with Darwen,2021-10-22,4
Blackpool,2021-10-22,5
"Kingston upon Hull, City of",2021-10-22,1
East Riding of Yorkshire,2021-10-22,2
North East Lincolnshire,2021-10-22,1
North Lincolnshire,2021-10-22,2
York,2021-10-22,3
Derby,2021-10-22,1
Leicester,2021-10-22,6
Rutland,2021-10-22,0
Nottingham,2021-10-22,2
"Herefordshire, County of",2021-10-22,1
Telford and Wrekin,2021-10-22,3
Stoke-on-Trent,2021-10-22,6
Bath and North East Somerset,2021-10-22,4
"Bristol, City of",2021-10-22,6
North Somerset,2021-10-22,2
South Gloucestershire,2021-10-22,6
Plymouth,2021-10-22,3
Torbay,2021-10-22,1
Swindon,2021-10-22,6
Peterborough,2021-10-22,1
Luton,2021-10-22,2
Southend-on-Sea,2021-10-22,1
Thurrock,2021-10-22,1
Medway,2021-10-22,3
Bracknell Forest,2021-10-22,1
West Berkshire,2021-10-22,1
Reading,2021-10-22,3
Slough,2021-10-22,2
Windsor and Maidenhead,2021-10-22,1
Wokingham,2021-10-22,2
Milton Keynes,2021-10-22,1
Brighton and Hove,2021-10-22,1
Portsmouth,2021-10-22,3
Southampton,2021-10-22,6
Isle of Wight,2021-10-22,1
County Durham,2021-10-22,15
Cheshire East,2021-10-22,6
Cheshire West and Chester,2021-10-22,3
Shropshire,2021-10-22,4
Cornwall,2021-10-22,5
Wiltshire,2021-10-22,9
Bedford,2021-10-22,2
Central Bedfordshire,2021-10-22,2
Northumberland,2021-10-22,3
"Bournemouth, Christchurch and Poole",2021-10-22,1
Dorset,2021-10-22,2
Buckinghamshire,2021-10-22,2
Bolton,2021-10-22,5
Bury,2021-10-22,4
Manchester,2021-10-22,11
Oldham,2021-10-22,5
Rochdale,2021-10-22,4
Salford,2021-10-22,5
Stockport,2021-10-22,10
Tameside,2021-10-22,3
Trafford,2021-10-22,6
Wigan,2021-10-22,7
Knowsley,2021-10-22,3
Liverpool,2021-10-22,10
St. Helens,2021-10-22,3
Sefton,2021-10-22,4
Wirral,2021-10-22,8
Barnsley,2021-10-22,0
Doncaster,2021-10-22,4
Rotherham,2021-10-22,2
Sheffield,2021-10-22,10
Newcastle upon Tyne,2021-10-22,4
North Tyneside,2021-10-22,3
South Tyneside,2021-10-22,4
Sunderland,2021-10-22,7
Birmingham,2021-10-22,17
Coventry,2021-10-22,5
Dudley,2021-10-22,8
Sandwell,2021-10-22,6
Solihull,2021-10-22,3
Walsall,2021-10-22,4
Wolverhampton,2021-10-22,2
Bradford,2021-10-22,13
Calderdale,2021-10-22,3
Kirklees,2021-10-22,5
Leeds,2021-10-22,15
Wakefield,2021-10-22,2
Gateshead,2021-10-22,5
Barking and Dagenham,2021-10-22,4
Barnet,2021-10-22,6
Bexley,2021-10-22,3
Brent,2021-10-22,5
Bromley,2021-10-22,3
Camden,2021-10-22,2
Croydon,2021-10-22,2
Ealing,2021-10-22,3
Enfield,2021-10-22,3
Greenwich,2021-10-22,3
Hackney,2021-10-22,4
Hammersmith and Fulham,2021-10-22,1
Haringey,2021-10-22,2
Harrow,2021-10-22,3
Havering,2021-10-22,6
Hillingdon,2021-10-22,2
Hounslow,2021-10-22,2
Islington,2021-10-22,1
Kensington and Chelsea,2021-10-22,1
