source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
united-kingdom-deaths,North West,2021-01-16,,0.863503972519888,0.862290489034856,0.027012973548602,0.816241021925379,0.845605443667244,0.856998311065467,0.8697729305005,0.88032172818179,0.903984518341268
united-kingdom-deaths,North West,2021-01-17,,0.838089901674472,0.836756011853856,0.0278495326096596,0.789060605820605,0.819474321838919,0.83123101533005,0.844730539622386,0.856007499904851,0.879882592223377
united-kingdom-deaths,North West,2021-01-18,,0.813537154149862,0.812000885833316,0.0292057641493256,0.76211618570267,0.793452963136555,0.80604649920128,0.820687313534701,0.831456140765961,0.856893484910205
united-kingdom-deaths,North West,2021-01-19,,0.78964197296281,0.788173779133638,0.0312023431001939,0.734448056736075,0.768491224502086,0.7816368354502,0.797071773564267,0.809082108150856,0.836255630825236
united-kingdom-deaths,Northern Ireland,2020-10-19,,0.992988312598566,0.997128727170565,0.0932821574596114,0.852810388908307,0.935733767328129,0.971901936250813,1.01347010374563,1.05316722397863,1.16086365738524
united-kingdom-deaths,Northern Ireland,2020-10-20,,0.992215351134553,0.995577688512212,0.0846471678091873,0.862965549423992,0.938688785821603,0.972886486655132,1.01088035136074,1.04714339882048,1.143426920435
united-kingdom-deaths,Northern Ireland,2020-10-21,,0.991743760960551,0.994091649227025,0.0769983179955755,0.871909675784379,0.942827975437188,0.973064710965911,1.00884533526805,1.04139642126073,1.12641684606156
united-kingdom-deaths,Northern Ireland,2020-10-22,,0.990760340142888,0.992633077852304,0.0702988862098009,0.880546696558896,0.94636445320655,0.974604847547745,1.00618117579369,1.03524747660833,1.11284544591599
united-kingdom-deaths,Northern Ireland,2020-10-23,,0.989200603265078,0.991166597358845,0.0644956695468334,0.888332641065187,0.948710051687372,0.974038017064843,1.00401868547418,1.02924122693581,1.10181868946793
united-kingdom-deaths,Northern Ireland,2020-10-24,,0.98705765005042,0.989661248205348,0.0595215373059448,0.893478361551873,0.951237328943353,0.974304863889582,1.00118514406271,1.02561002621368,1.09083331200576
united-kingdom-deaths,Northern Ireland,2020-10-25,,0.985244746626361,0.988092465375307,0.0553012087595579,0.901077322385257,0.951359134180757,0.97322252470205,0.999173466023081,1.02135376092489,1.08175045560981
united-kingdom-deaths,Northern Ireland,2020-10-26,,0.983328080200885,0.986443840441729,0.0517593651572732,0.906127681821176,0.952351977042095,0.972012111246999,0.996198710196352,1.01828915885017,1.07479996542719
united-kingdom-deaths,Northern Ireland,2020-10-27,,0.981604100813395,0.984708670100938,0.048827626014143,0.909848812745327,0.952454885837106,0.971200726593194,0.993380369861083,1.0149884515598,1.0692937434059
united-kingdom-deaths,Northern Ireland,2020-10-28,,0.979987663749557,0.982891172799402,0.0464471092981627,0.912250780070976,0.952103279087626,0.969886868319524,0.991513210199127,1.01137299398789,1.06254596068424
united-kingdom-deaths,Northern Ireland,2020-10-29,,0.978837028684599,0.98100718151412,0.0445665973178069,0.913158949250995,0.951754489307061,0.968559910350374,0.989879701702696,1.00765654257294,1.05671236474909
united-kingdom-deaths,Northern Ireland,2020-10-30,,0.977403905494445,0.979084143968467,0.0431393259458367,0.913208047788289,0.951423301606304,0.967459790172923,0.987272479338607,1.00469529206356,1.05125743448892
united-kingdom-deaths,Northern Ireland,2020-10-31,,0.975513946273681,0.977160359757651,0.0421208235368014,0.912063205307756,0.950610791973877,0.965525558173549,0.98529466234505,1.00269454525438,1.04657713691642
united-kingdom-deaths,Northern Ireland,2020-11-01,,0.973715410739264,0.975283494663287,0.0414671306771775,0.910015255281708,0.949974876475397,0.964767376474458,0.983369195204431,1.00052983455608,1.04358299119694
united-kingdom-deaths,Northern Ireland,2020-11-02,,0.972618940765883,0.97350848709099,0.0411313352531766,0.906600041979173,0.948755082284626,0.96350476458724,0.981847540009748,0.998270105533832,1.0408297848891
united-kingdom-deaths,Northern Ireland,2020-11-03,,0.971704070536813,0.971894991633201,0.0410585121963397,0.904194453241719,0.947568446855002,0.96239956994985,0.980356434919145,0.996885118794005,1.03929798317212
united-kingdom-deaths,Northern Ireland,2020-11-04,,0.970777187152192,0.970504510841988,0.0411821495775251,0.902930538585646,0.946075496155204,0.96158070208725,0.979255585848038,0.995659200935261,1.0366829558463
united-kingdom-deaths,Northern Ireland,2020-11-05,,0.96976426926126,0.969397373209227,0.0414254583100834,0.902777344359651,0.944987604105035,0.960601043478079,0.978735938472029,0.994797918720166,1.0348759891052
united-kingdom-deaths,Northern Ireland,2020-11-06,,0.968812278137831,0.968629733766278,0.0417084278379754,0.900864265060815,0.944656830879778,0.959762027842017,0.97855801008253,0.994396995355766,1.03559580070113
united-kingdom-deaths,Northern Ireland,2020-11-07,,0.968946445784358,0.96825079272121,0.0419586256523964,0.899463442535386,0.943883985421243,0.959983895697637,0.97851306501096,0.994183607497258,1.03548865288436
united-kingdom-deaths,Northern Ireland,2020-11-08,,0.969529989697577,0.968300421598655,0.0421223539960179,0.897460348749205,0.944308844099211,0.960419429227404,0.979057620007574,0.994304518841731,1.03416677753134
united-kingdom-deaths,Northern Ireland,2020-11-09,,0.970725030839079,0.968807336791599,0.0421728062764822,0.898568605517699,0.944836090568295,0.961090245311154,0.979714347760573,0.994341659230752,1.03365683390825
united-kingdom-deaths,Northern Ireland,2020-11-10,,0.971603840522621,0.96978787563035,0.0421128409243024,0.899063317373415,0.945971265737391,0.962546206626049,0.980866964909041,0.995707006574165,1.03537727249119
united-kingdom-deaths,Northern Ireland,2020-11-11,,0.973470631640651,0.971245344198095,0.0419717533955856,0.90013770626297,0.947314102512185,0.964112764972974,0.982309866741908,0.997401380227056,1.03601363676382
united-kingdom-deaths,Northern Ireland,2020-11-12,,0.975359470122745,0.973169859852011,0.0417971615392952,0.902263207593077,0.949185902359129,0.965596256668501,0.98410340008876,0.999324732259669,1.03802008574825
united-kingdom-deaths,Northern Ireland,2020-11-13,,0.976884534153882,0.975538633839506,0.0416434357448915,0.904625527421162,0.952011899823909,0.96759849346282,0.986389344752481,1.00109614592752,1.0395072810126
united-kingdom-deaths,Northern Ireland,2020-11-14,,0.979162490872173,0.978316731926303,0.0415575483191942,0.908988763715943,0.954594252747269,0.969933658753616,0.988558071182315,1.00318643524724,1.04248680080263
united-kingdom-deaths,Northern Ireland,2020-11-15,,0.981823750005724,0.981458459710514,0.0415650380403494,0.912033843449901,0.957838291577819,0.972507122191008,0.990976113489631,1.00620826166156,1.04658266993534
united-kingdom-deaths,Northern Ireland,2020-11-16,,0.984634287317051,0.984909525266807,0.0416634142431423,0.916462603317289,0.961104393209569,0.97568998785344,0.993676013910722,1.00935067996153,1.05102040113156
united-kingdom-deaths,Northern Ireland,2020-11-17,,0.98765716238808,0.988609928405024,0.0418304686987072,0.922226239374836,0.964173867643995,0.978894302201463,0.996643928756481,1.01259534699477,1.05698770588205
united-kingdom-deaths,Northern Ireland,2020-11-18,,0.991167968587813,0.992497168356602,0.0420442887636996,0.927833643282023,0.967306420704633,0.982271003766524,1.00030172803201,1.01621388894,1.06301363501663
united-kingdom-deaths,Northern Ireland,2020-11-19,,0.994806669575086,0.996509112347779,0.0422987934374447,0.932191603550554,0.970473125896784,0.985858413950767,1.00444857776061,1.01982905066454,1.06849004906902
united-kingdom-deaths,Northern Ireland,2020-11-20,,0.99835088667146,1.00058599352446,0.0426000544264474,0.936851276197209,0.974213712161017,0.988846323426255,1.00824071890017,1.02362339151156,1.07394747429464
united-kingdom-deaths,Northern Ireland,2020-11-21,,1.00173160668424,1.00467148955661,0.0429462020627168,0.941119662138391,0.977837177931317,0.992582141160849,1.01170222211794,1.02787392303771,1.07836750992436
united-kingdom-deaths,Northern Ireland,2020-11-22,,1.00565399398251,1.00871333548155,0.043309162278259,0.94357265820294,0.981015571371669,0.99594611292485,1.01555206169153,1.0326102321809,1.08391510759971
united-kingdom-deaths,Northern Ireland,2020-11-23,,1.00931656334898,1.0126640897109,0.0436341123247851,0.948337148247654,0.984933690372397,0.999786233349593,1.01904217189035,1.03652351172913,1.08977978055948
united-kingdom-deaths,Northern Ireland,2020-11-24,,1.01252298028998,1.0164824277704,0.0438575892976624,0.952953918195462,0.988301057248875,1.00342510609348,1.02266843919,1.03967990416291,1.09401788585394
united-kingdom-deaths,Northern Ireland,2020-11-25,,1.01647817539439,1.02013489462361,0.0439340721671782,0.956789085207743,0.991571210808718,1.00708710430733,1.02608802000527,1.04290757075234,1.09794805266574
united-kingdom-deaths,Northern Ireland,2020-11-26,,1.01967657088248,1.02359767636873,0.0438601975717388,0.960106151960338,0.995223092103452,1.01096127612479,1.02936560661653,1.04635970492439,1.10087544154038
united-kingdom-deaths,Northern Ireland,2020-11-27,,1.02275779025704,1.02685781970755,0.0436891603037226,0.964123758919031,0.998656068862047,1.01361788272932,1.0328345917571,1.04998631591688,1.10335334138069
united-kingdom-deaths,Northern Ireland,2020-11-28,,1.02613998782555,1.02991346703664,0.0435284594211509,0.966636082349955,1.00209007340599,1.01717762051703,1.03597184030996,1.05324061175285,1.10785702267522
united-kingdom-deaths,Northern Ireland,2020-11-29,,1.02981275110352,1.03277303259846,0.0435132819319893,0.968629324987579,1.00507883399589,1.02043118404322,1.03958930294658,1.05606712352856,1.10861232069842
united-kingdom-deaths,Northern Ireland,2020-11-30,,1.03300249601218,1.03545369972791,0.0437533436075285,0.970382714534705,1.00805256394683,1.02332279816352,1.04281197666892,1.05819440732883,1.10953673147324
united-kingdom-deaths,Northern Ireland,2020-12-01,,1.0360170665988,1.03797998775139,0.04426904728732,0.971603700480483,1.01064950512777,1.02672434792491,1.04583123371614,1.06129815081614,1.11230396958203
united-kingdom-deaths,Northern Ireland,2020-12-02,,1.03879889709227,1.04038320434768,0.0449549221962635,0.973204686577733,1.01329760257065,1.02934809230531,1.04841614108104,1.06429542703852,1.11253317354877
united-kingdom-deaths,Northern Ireland,2020-12-03,,1.04118201810456,1.04270219892328,0.0456084845649245,0.973875192230186,1.0163199755237,1.03188706092437,1.05127795981596,1.06723852008036,1.11232533847268
united-kingdom-deaths,Northern Ireland,2020-12-04,,1.04415646794547,1.04498499807314,0.0460251992960068,0.974431654661332,1.01886504896555,1.03492299685714,1.05412377022979,1.07021509196233,1.1161961228949
united-kingdom-deaths,Northern Ireland,2020-12-05,,1.04728530644646,1.04729002130963,0.0461096684989032,0.972145785088129,1.02184969587132,1.0379583121809,1.05759526519569,1.07349750851363,1.1157289172526
united-kingdom-deaths,Northern Ireland,2020-12-06,,1.0507917421282,1.04968529129078,0.0459330639226975,0.971727030194087,1.02456449460941,1.04150477203397,1.0608832815847,1.07722377394802,1.11709505638441
united-kingdom-deaths,Northern Ireland,2020-12-07,,1.05433537962044,1.05224477426877,0.0456959613202216,0.97289410461143,1.02696599478648,1.04526789764426,1.064954659607,1.08101714371524,1.11818176093578
united-kingdom-deaths,Northern Ireland,2020-12-08,,1.05809401642914,1.0550423571396,0.0456170169547394,0.97382257991935,1.02969714747794,1.04853776759113,1.06868985261497,1.0842841596999,1.1208069712778
united-kingdom-deaths,Northern Ireland,2020-12-09,,1.06204717771171,1.0581450339896,0.0458195375947966,0.97591856148852,1.03230518138452,1.05181955828833,1.07218607379925,1.08771010875571,1.12485280082409
united-kingdom-deaths,Northern Ireland,2020-12-10,,1.06640004953611,1.06160693347386,0.0462855092203969,0.978830247614227,1.03589357332255,1.05593802036391,1.07657531394708,1.09151843372311,1.12872283113069
united-kingdom-deaths,Northern Ireland,2020-12-11,,1.07123261938577,1.06546501716833,0.0468882445843554,0.97981991171523,1.04024590402669,1.06013239737439,1.08074802426179,1.09613656658911,1.13232790363419
united-kingdom-deaths,Northern Ireland,2020-12-12,,1.07579191931815,1.06973634326832,0.0474594533564342,0.982529349250779,1.04446346838783,1.0652005243911,1.08534452090145,1.10049900727538,1.13724630641339
united-kingdom-deaths,Northern Ireland,2020-12-13,,1.08062265053606,1.07441630723389,0.0478437991841206,0.986665759749096,1.0493256937927,1.06995022449205,1.08977432633811,1.10530607499517,1.14177570970327
united-kingdom-deaths,Northern Ireland,2020-12-14,,1.0850468645896,1.07947731817039,0.0479255873088696,0.991871594039019,1.05542856213709,1.07532358200467,1.09461226782345,1.11009299135287,1.14628796487935
united-kingdom-deaths,Northern Ireland,2020-12-15,,1.08989115180684,1.08486766681668,0.0476368820232253,0.999072196811415,1.06076551773619,1.08016249549703,1.09992722740881,1.11562277101429,1.15123161578172
united-kingdom-deaths,Northern Ireland,2020-12-16,,1.09470571233294,1.09051058854389,0.0469614749750894,1.00648537702827,1.06711445465743,1.08456823110902,1.10511568334259,1.12040962312082,1.15610304183112
united-kingdom-deaths,Northern Ireland,2020-12-17,,1.09995069202323,1.09630360552154,0.0459433451244962,1.01537409881725,1.07356819573046,1.08998480748057,1.10950589137386,1.12571359271862,1.16138465186497
united-kingdom-deaths,Northern Ireland,2020-12-18,,1.10491413138323,1.10211821139193,0.0447002229316111,1.02424300545568,1.07880838990483,1.09552237530009,1.11437086673139,1.13035434391553,1.16719329176717
united-kingdom-deaths,Northern Ireland,2020-12-19,,1.10965815568631,1.10779997184226,0.0434354842965219,1.0356168811085,1.08375500839614,1.10014323021971,1.11902214779669,1.13488215351231,1.17285386626819
united-kingdom-deaths,Northern Ireland,2020-12-20,,1.11373304672097,1.11316923220959,0.0424344492038995,1.04332817872726,1.08791433903361,1.10445415279737,1.12304024834192,1.1396624971634,1.17884014127513
united-kingdom-deaths,Northern Ireland,2020-12-21,,1.11736169862533,1.1180228162923,0.0420256169971268,1.05142926976765,1.091720230026,1.10719867100102,1.1271143651083,1.14411641591975,1.18625958915604
united-kingdom-deaths,Northern Ireland,2020-12-22,,1.12002410991628,1.12213726312194,0.0424941598374201,1.0562642587311,1.09434264399509,1.10960681193688,1.13048569755498,1.14754641946791,1.19309320876871
united-kingdom-deaths,Northern Ireland,2020-12-23,,1.1217378305488,1.12527418125816,0.0439693990738828,1.0606480203299,1.09593464322578,1.11144135799253,1.13289275605477,1.15146348505319,1.20322313700843
united-kingdom-deaths,Northern Ireland,2020-12-24,,1.12279350958751,1.1271881611102,0.0463506978490783,1.06086141858054,1.09505743604178,1.11235663459615,1.1337484506103,1.15278003688041,1.21078360491727
united-kingdom-deaths,Northern Ireland,2020-12-25,,1.12213120484181,1.12763738225394,0.0493238313783421,1.05925816704135,1.09360253320345,1.11068339181034,1.13361032472584,1.15426088788045,1.21722319888386
united-kingdom-deaths,Northern Ireland,2020-12-26,,1.11946287015026,1.12639661482641,0.0524496529520147,1.05499090866452,1.09042200067075,1.10847026459778,1.13103519425723,1.15453289947436,1.22017732907202
united-kingdom-deaths,Northern Ireland,2020-12-27,,1.11546024139846,1.12327179802241,0.0552663323979516,1.04873231978523,1.08584270902302,1.1035762930017,1.12757033517564,1.15227782799882,1.22324223085379
united-kingdom-deaths,Northern Ireland,2020-12-28,,1.10896523701814,1.11811488657656,0.0573672925991537,1.04242767779554,1.07928499420076,1.09750619368719,1.12213512665796,1.14796484587412,1.22341136130814
united-kingdom-deaths,Northern Ireland,2020-12-29,,1.101053483983,1.11083731648839,0.0584496740793836,1.03471795428392,1.07161444707928,1.0891115282909,1.11515971624124,1.14026079258805,1.21821832924971
united-kingdom-deaths,Northern Ireland,2020-12-30,,1.09219461085293,1.10142034695049,0.058341917300728,1.02499172799479,1.06239907663221,1.08028548959881,1.10545398515,1.13007410248481,1.21028746080752
united-kingdom-deaths,Northern Ireland,2020-12-31,,1.08061652702121,1.08992070955075,0.0570189936234622,1.01638786355972,1.05161800344985,1.06909834945393,1.09364753503519,1.11866820428262,1.19688739823844
united-kingdom-deaths,Northern Ireland,2021-01-01,,1.06789187774097,1.07647042852148,0.0546093162413447,1.00488418192597,1.03934242418444,1.05656278923588,1.08046115698395,1.10376123430813,1.17930689556793
united-kingdom-deaths,Northern Ireland,2021-01-02,,1.0536068559435,1.06127036648558,0.0513923525100035,0.993455704286434,1.02599359046194,1.04281975886134,1.06551998552869,1.08806420243718,1.15791756212307
united-kingdom-deaths,Northern Ireland,2021-01-03,,1.03811872009624,1.04457796658555,0.0477815681195962,0.979575313430212,1.01185613789175,1.02740759781252,1.04905968929963,1.07041647773268,1.13343594954242
united-kingdom-deaths,Northern Ireland,2021-01-04,,1.02183308179105,1.02669064671275,0.0442830686968756,0.963831926559688,0.996700005324156,1.01169079345891,1.03226374927285,1.05118412676639,1.10807892094655
united-kingdom-deaths,Northern Ireland,2021-01-05,,1.00464471096461,1.00792706058253,0.0414168225670075,0.946853858899907,0.980744811575464,0.995010786344454,1.01385577848072,1.0311249679803,1.08109258637194
united-kingdom-deaths,Northern Ireland,2021-01-06,,0.986650290132987,0.98860868308719,0.0395960424542378,0.927655278278086,0.962973276725018,0.97820574474381,0.995991793180148,1.01114325645713,1.05606319563273
united-kingdom-deaths,Northern Ireland,2021-01-07,,0.968688739684556,0.969043810076487,0.0390020847339957,0.907277447766798,0.944767130138206,0.960167891690947,0.97738460069456,0.992369743361621,1.03099140084593
united-kingdom-deaths,Northern Ireland,2021-01-08,,0.950506410578569,0.949515262380731,0.0395417663631742,0.885823028185514,0.925856048173892,0.941754648950776,0.959100298070241,0.973884428086974,1.01000692323992
united-kingdom-deaths,Northern Ireland,2021-01-09,,0.932475921675194,0.930272187486341,0.0409344808304575,0.862706748938714,0.907526425515144,0.923490678491603,0.941724296223629,0.956144795834816,0.990705432183624
united-kingdom-deaths,Northern Ireland,2021-01-10,,0.914739957529068,0.911525659767535,0.0428593624298053,0.837849044790703,0.888252992665219,0.905233348544576,0.923825998303172,0.938971224736628,0.97256474392124
united-kingdom-deaths,Northern Ireland,2021-01-11,,0.897235508616642,0.893447419281326,0.0450610604331168,0.814688132832786,0.868515552420301,0.887188006750093,0.907544657381673,0.922982492814857,0.95654155055942
united-kingdom-deaths,Northern Ireland,2021-01-12,,0.880858728397668,0.876171010928326,0.0473848700608271,0.792988580544052,0.850471738312988,0.869192881943672,0.891580380186598,0.907895914830806,0.942973308659661
united-kingdom-deaths,Northern Ireland,2021-01-13,,0.864597523726821,0.859794654107913,0.0497677940258352,0.771504005528925,0.832076198744113,0.852867459529287,0.875907182694891,0.894005350931066,0.930944213739866
united-kingdom-deaths,Northern Ireland,2021-01-14,,0.849654199155841,0.844385265309284,0.0522156561384292,0.751207746641956,0.814032499354823,0.836713397560583,0.861213103330105,0.880380751379191,0.919413369386921
united-kingdom-deaths,Northern Ireland,2021-01-15,,0.835279613122346,0.829983116756121,0.0547813992880715,0.733342581055729,0.79753468318534,0.82129493462977,0.847999394367174,0.866993701375787,0.910437284879907
united-kingdom-deaths,Northern Ireland,2021-01-16,,0.821880928038744,0.816606651363541,0.0575481140065657,0.715842261226212,0.781195153085215,0.807102478224929,0.835242644137801,0.855864773657809,0.902184699301194
united-kingdom-deaths,Northern Ireland,2021-01-17,,0.809340515794813,0.804257026093444,0.0606150886395808,0.698504955593913,0.765819537574383,0.793798033062756,0.823786649392978,0.846045204186737,0.894743569947592
united-kingdom-deaths,Northern Ireland,2021-01-18,,0.797831496409995,0.79292205561452,0.0640842219085693,0.681174148359813,0.752548602989111,0.781797719272189,0.814030728743626,0.837889726398383,0.888482955241334
united-kingdom-deaths,Northern Ireland,2021-01-19,,0.787991477494773,0.782579380883542,0.0680457806678163,0.662306818337072,0.740124968889353,0.771059110172391,0.803611732052596,0.829805121844334,0.884819665675936
united-kingdom-deaths,Scotland,2020-10-19,,1.08496880788684,1.09034203887013,0.097475506700767,0.940557318512789,1.02325816819075,1.06118105640964,1.10807592978742,1.14860886817679,1.26300204375207
united-kingdom-deaths,Scotland,2020-10-20,,1.07910237168986,1.08318826929307,0.0859264325369614,0.950171827154934,1.02442791672419,1.05748019365009,1.09835307001219,1.13530018129055,1.23391713554392
united-kingdom-deaths,Scotland,2020-10-21,,1.07221269534617,1.07564099910527,0.0753366644037997,0.95979171222987,1.02403965707182,1.05341356377494,1.09004366826993,1.12297962730091,1.20782790944062
united-kingdom-deaths,Scotland,2020-10-22,,1.06443680104978,1.06769275999851,0.0658067910287876,0.965496366122603,1.02301589393205,1.04846288490073,1.08087956751053,1.10911413729204,1.18233756118251
united-kingdom-deaths,Scotland,2020-10-23,,1.05661551489337,1.05935224908096,0.0574372038704222,0.970076394660379,1.02132172039638,1.04298803144907,1.07108099651343,1.09511798735013,1.16001170363937
united-kingdom-deaths,Scotland,2020-10-24,,1.04842391317978,1.05064661843735,0.050326361245778,0.972075676142823,1.01761591030948,1.03650677044988,1.06085862001646,1.08263414778864,1.13758608247036
united-kingdom-deaths,Scotland,2020-10-25,,1.03974364644247,1.04162239360597,0.0445534641888869,0.971161609571748,1.01196248201943,1.02900455453935,1.05031615628043,1.07021795983166,1.11793701841712
united-kingdom-deaths,Scotland,2020-10-26,,1.03082284003948,1.03234511983693,0.0401433147558832,0.969287890906763,1.00521479255597,1.02010478553681,1.04052350372758,1.05844890524055,1.10275777679443
united-kingdom-deaths,Scotland,2020-10-27,,1.02128371443844,1.02289796421802,0.0370260681410655,0.965102510337918,0.998098301071471,1.01133373021001,1.03041504207735,1.04665496294759,1.08612718718195
united-kingdom-deaths,Scotland,2020-10-28,,1.01185642807513,1.01337946137744,0.0350206579557492,0.958467732413404,0.990310293319414,1.00300555288473,1.02048189664543,1.03545609080129,1.07216186641145
united-kingdom-deaths,Scotland,2020-10-29,,1.00244129559921,1.00390049643812,0.0338647879035121,0.950705834696588,0.981877593281568,0.994926138464749,1.01066169041364,1.02500625092945,1.05963352936658
united-kingdom-deaths,Scotland,2020-10-30,,0.99365475232397,0.994580582478908,0.033279347215897,0.942631637839205,0.973434681746179,0.98623998733917,1.00143048682005,1.01473217826002,1.04824441029179
united-kingdom-deaths,Scotland,2020-10-31,,0.985351431521737,0.98554354712259,0.0330284901389523,0.933602783633179,0.964422455616314,0.977666319112288,0.992579687071421,1.00548720087338,1.03870957644361
united-kingdom-deaths,Scotland,2020-11-01,,0.977189737048182,0.976912855060259,0.0329482420548914,0.923949085214969,0.956509850817695,0.96948350305973,0.984015350882664,0.996886229429134,1.02988756046425
united-kingdom-deaths,Scotland,2020-11-02,,0.969178901771141,0.968806893486241,0.0329438429499817,0.914909840519928,0.948654556131656,0.961688694499694,0.976766485585063,0.989346572597074,1.0211379010851
united-kingdom-deaths,Scotland,2020-11-03,,0.962153227871141,0.961334586219151,0.0329700988661471,0.906507362784104,0.941259654178107,0.954473345582478,0.969643022090047,0.982526963197638,1.01264746609661
united-kingdom-deaths,Scotland,2020-11-04,,0.955643122030382,0.954591665896261,0.0330085756172261,0.89936182196266,0.934278233038922,0.948314673749102,0.963325603895355,0.97599303476058,1.00518452400203
united-kingdom-deaths,Scotland,2020-11-05,,0.950219664274936,0.948657840836093,0.0330498185473801,0.8917507611254,0.92847570054519,0.942475897776445,0.958010647030538,0.970446033708912,0.998419468549737
united-kingdom-deaths,Scotland,2020-11-06,,0.945724082072527,0.94359498190166,0.0330830440242454,0.885996932864716,0.923679219209062,0.937601098561585,0.953193936873528,0.965339107120137,0.993580729256834
united-kingdom-deaths,Scotland,2020-11-07,,0.941321742352111,0.939446359485901,0.0330920164596686,0.882151548433139,0.919516445135819,0.933482265607874,0.949339191166144,0.961233369069297,0.9893370317008
united-kingdom-deaths,Scotland,2020-11-08,,0.93829033806923,0.936236889699467,0.0330550515210391,0.879295652320677,0.916763111442149,0.930329721995034,0.94613055495827,0.958120865834638,0.985226048253706
united-kingdom-deaths,Scotland,2020-11-09,,0.935825784667201,0.93397428073078,0.0329483793177398,0.877871860595072,0.914147421460225,0.92800666281178,0.943680039346135,0.955737841557342,0.983711774409503
united-kingdom-deaths,Scotland,2020-11-10,,0.934195490763359,0.93265088038798,0.0327531693357788,0.87726524543256,0.912970900701913,0.926661060662716,0.941850501837201,0.953881170855164,0.982405707445449
united-kingdom-deaths,Scotland,2020-11-11,,0.933781169762491,0.932245920397509,0.0324656713626101,0.877278837922462,0.912928132278553,0.926363740021016,0.941354554098489,0.953297383112887,0.982049353027378
united-kingdom-deaths,Scotland,2020-11-12,,0.933923882758916,0.932727781014858,0.0321073121970074,0.877949950407317,0.913957668443032,0.92713868761901,0.941551245612382,0.953065667054397,0.982176566687692
united-kingdom-deaths,Scotland,2020-11-13,,0.935247650768097,0.934055925261398,0.0317289185463881,0.879419477856764,0.915436842422213,0.928301277911211,0.942512264124185,0.954673261703474,0.982884631674078
united-kingdom-deaths,Scotland,2020-11-14,,0.936979488054163,0.936182304790534,0.0314030110958649,0.881644083835399,0.918577759141375,0.930335332767856,0.944386826976957,0.956662464602475,0.985488508074463
united-kingdom-deaths,Scotland,2020-11-15,,0.940312716827802,0.939052274171422,0.0312026049688964,0.885862081031089,0.920945526007257,0.933129038831311,0.947169897902327,0.958786074800991,0.988451904306835
united-kingdom-deaths,Scotland,2020-11-16,,0.9436327387029,0.94260525617047,0.0311738692271675,0.890348568275352,0.92465900594775,0.936662334850208,0.950679840446948,0.96175297739746,0.991565922433201
united-kingdom-deaths,Scotland,2020-11-17,,0.947090799595924,0.946775461812203,0.0313175845060062,0.894609254494822,0.928536845367191,0.940815746564361,0.954361700922212,0.965948188374083,0.997017795282087
united-kingdom-deaths,Scotland,2020-11-18,,0.951567584012436,0.951492846742589,0.0315917703953093,0.898887517382537,0.932907654321018,0.94496444822221,0.958142627290929,0.970304572078321,1.00187884805987
united-kingdom-deaths,Scotland,2020-11-19,,0.956076465803502,0.956684258149387,0.0319339831690721,0.905415291089234,0.937506798897891,0.949494903695454,0.962714230574603,0.976019242647607,1.00752722642451
united-kingdom-deaths,Scotland,2020-11-20,,0.961041459678503,0.962274548778958,0.0322884434641201,0.910775767537791,0.942817840934794,0.954295203180911,0.968003431019296,0.981472585699884,1.01492370017631
united-kingdom-deaths,Scotland,2020-11-21,,0.96637947947586,0.968187431787542,0.0326224371618632,0.917086106572835,0.948336964353891,0.959813885287412,0.973609394972772,0.987550911572116,1.02247634515291
united-kingdom-deaths,Scotland,2020-11-22,,0.97250860388328,0.974346024247716,0.0329269922498108,0.923051503888447,0.953831885741802,0.96556118456346,0.979749704908064,0.99397762434034,1.0309483284145
united-kingdom-deaths,Scotland,2020-11-23,,0.978863512596296,0.980673252566475,0.033207917913295,0.931105923375769,0.959653472929798,0.970966311799389,0.985944849111663,1.00002449650573,1.03792850450626
united-kingdom-deaths,Scotland,2020-11-24,,0.984495169213403,0.987092413115129,0.0334766523463374,0.937875007847176,0.96526123277984,0.977154999031537,0.992081866156408,1.00683844853372,1.04457265199356
united-kingdom-deaths,Scotland,2020-11-25,,0.990689067915253,0.993528126790938,0.033745776400074,0.944403291639115,0.971171566988359,0.982943121114131,0.998128307903186,1.01323063141888,1.05234179098236
united-kingdom-deaths,Scotland,2020-11-26,,0.996893546038468,0.999907757999283,0.0340272838625003,0.950825373222892,0.977063459544588,0.989018036184126,1.00405824137248,1.01953283716849,1.06031684292032
united-kingdom-deaths,Scotland,2020-11-27,,1.00259157365835,1.00616321646665,0.0343287896882542,0.956254513509569,0.983002771769244,0.995072052156554,1.01038538449041,1.02577679660737,1.06810274003519
united-kingdom-deaths,Scotland,2020-11-28,,1.00853871588915,1.01223301765558,0.0346455184248684,0.962537501905292,0.988908569509193,1.00118222388416,1.01636120486316,1.03184419467738,1.07463262920546
united-kingdom-deaths,Scotland,2020-11-29,,1.01453248812294,1.01806453597979,0.0349513991467644,0.968771268967118,0.995084443193058,1.00650182346895,1.02219350656002,1.03755050688317,1.08047397476292
united-kingdom-deaths,Scotland,2020-11-30,,1.02030493256431,1.02361644969968,0.035196379723898,0.973982212097783,1.00069585035673,1.01222329960599,1.02784719193418,1.04281348711189,1.08567474697779
united-kingdom-deaths,Scotland,2020-12-01,,1.02504531832082,1.02886134238796,0.0353157705024662,0.979771699353932,1.00575619024893,1.01797244282841,1.0329679045216,1.04786314544448,1.09126536720971
