region,date,confirm
Arunachal Pradesh,2021-06-04,404
Assam,2021-06-04,4548
Bihar,2021-06-04,991
Chandigarh,2021-06-04,88
Chhattisgarh,2021-06-04,1460
Dadra and Nagar Haveli,2021-06-04,47
Daman and Diu,2021-06-04,0
Goa,2021-06-04,576
Gujarat,2021-06-04,1120
Haryana,2021-06-04,895
Himachal Pradesh,2021-06-04,787
Jammu and Kashmir,2021-06-04,1723
Jharkhand,2021-06-04,478
Karnataka,2021-06-04,16068
Kerala,2021-06-04,16229
Ladakh,2021-06-04,122
Lakshadweep,2021-06-04,89
Madhya Pradesh,2021-06-04,798
Maharashtra,2021-06-04,14152
Manipur,2021-06-04,791
Meghalaya,2021-06-04,584
Mizoram,2021-06-04,205
Nagaland,2021-06-04,147
NCT of Delhi,2021-06-04,523
Odisha,2021-06-04,7729
Puducherry,2021-06-04,712
Punjab,2021-06-04,2005
Rajasthan,2021-06-04,1006
Sikkim,2021-06-04,353
Tamil Nadu,2021-06-04,22651
Telangana,2021-06-04,2175
Tripura,2021-06-04,650
Uttar Pradesh,2021-06-04,1112
Uttarakhand,2021-06-04,892
West Bengal,2021-06-04,7913
Andaman and Nicobar,2021-06-05,17
Andhra Pradesh,2021-06-05,10373
Arunachal Pradesh,2021-06-05,327
Assam,2021-06-05,3781
Bihar,2021-06-05,1007
Chandigarh,2021-06-05,98
Chhattisgarh,2021-06-05,1356
Dadra and Nagar Haveli,2021-06-05,14
Daman and Diu,2021-06-05,0
Goa,2021-06-05,567
Gujarat,2021-06-05,996
Haryana,2021-06-05,723
Himachal Pradesh,2021-06-05,818
Jammu and Kashmir,2021-06-05,1448
Jharkhand,2021-06-05,517
Karnataka,2021-06-05,13800
Kerala,2021-06-05,17328
Ladakh,2021-06-05,71
Lakshadweep,2021-06-05,99
Madhya Pradesh,2021-06-05,718
Maharashtra,2021-06-05,13659
Manipur,2021-06-05,717
Meghalaya,2021-06-05,497
Mizoram,2021-06-05,236
Nagaland,2021-06-05,309
NCT of Delhi,2021-06-05,414
Odisha,2021-06-05,7395
Puducherry,2021-06-05,613
Punjab,2021-06-05,1878
Rajasthan,2021-06-05,942
Sikkim,2021-06-05,253
Tamil Nadu,2021-06-05,21410
Telangana,2021-06-05,2070
Tripura,2021-06-05,708
Uttar Pradesh,2021-06-05,1028
Uttarakhand,2021-06-05,619
West Bengal,2021-06-05,7682
Andaman and Nicobar,2021-06-06,14
Andhra Pradesh,2021-06-06,8976
Arunachal Pradesh,2021-06-06,223
Assam,2021-06-06,2228
Bihar,2021-06-06,920
Chandigarh,2021-06-06,74
Chhattisgarh,2021-06-06,999
Dadra and Nagar Haveli,2021-06-06,6
Daman and Diu,2021-06-06,0
Goa,2021-06-06,403
Gujarat,2021-06-06,848
Haryana,2021-06-06,654
Himachal Pradesh,2021-06-06,357
Jammu and Kashmir,2021-06-06,1440
Jharkhand,2021-06-06,293
Karnataka,2021-06-06,12209
Kerala,2021-06-06,14672
Ladakh,2021-06-06,50
Lakshadweep,2021-06-06,70
Madhya Pradesh,2021-06-06,735
Maharashtra,2021-06-06,12557
Manipur,2021-06-06,823
Meghalaya,2021-06-06,488
Mizoram,2021-06-06,267
Nagaland,2021-06-06,77
NCT of Delhi,2021-06-06,381
Odisha,2021-06-06,7002
Puducherry,2021-06-06,640
Punjab,2021-06-06,1563
Rajasthan,2021-06-06,904
Sikkim,2021-06-06,340
Tamil Nadu,2021-06-06,20421
